x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,y
L,4.123703529106655,3.965642702719626,-33.221806403819215,-0.4896782822808996,37.46306942595703,85.55130501633057,60.053413246791116,7.610268753556704,-6.323648729665279,-19.131245937641552,-35.31783788601229,0.1426516588357856,0.06168391975783212,false,63.81312568329152,-1.3915345445851268,way2,0.11701244513621709,-11.598278667197622,-57.87233773239476,-4.284920566835823,7.270131826696546,-8.89437592577445,-1.2512719503571308,95.0759187598305,6.1696379073125245,34.986104324750904,-85.05868591178591,-3.6809523058154383,-14.459272692600951,-11.515066809397904,-14.526298442351282,5.27767269901954,11.843276658989861,-1.7345787808905115,-7.405077292899046,-11.49757873895019,-6.636278587172189,-15.70887458069901,0.312355885622486,55.06475427459642,125.79840490507944,-22.16246256349713,6.740909994748264,-84.25096368233703,3.6806045212562664,-7.521832963975262,1.2690712088536389,-2.0611314526838225,,yes,-18.362360633001636,-17.570332214947452,-21.885444513933308,-4.371950285805773,-4.995924202431352,-5.438861005745132,5.845645387407722,58.02565503017587,-10.843731166519872,lab08,-50.30774275130102,active,-29.819043674282966,8.528153670513714,-17.02617998895006,27.499668361806638,-0.13757997555440973,3.976909793292022,33.29209529383646,46.88832893433573,-124.83624172381992,0.5710732983313282,-28.456629054655316,2
M,-10.237588344365628,68.2729935144644,-69.90573581797955,0.8950502816162068,-18.86964210706759,-103.03188866401791,-67.87095690749304,6.919779319479936,-10.575770281182006,-19.390708810183213,-1.558837359653905,-0.5786704907766191,11.683075561598773,true,57.421855816109264,-0.08038686080939593,way3,-0.8922297680212262,-0.4996897348505932,-16.17549403718741,-40.3072308972097,8.170298732351096,17.227024773237982,-3.422700908476738,-38.29003551161316,4.187500492480161,13.579589077944695,54.49812248072858,-3.4334644713628557,-0.5232703501590587,-0.21085271308828463,-48.324184387931744,2.0995929719848756,-12.18864196606946,-0.1680145446391073,9.905077484673868,4.008008677496853,-9.3223302147099,61.27458985930453,0.0501638918133065,-69.04905641310809,119.12095650816617,-32.07343363713498,-4.988059290262173,4.4538091301566975,20.419953983711334,5.553522208227676,-1.5913658500209196,-1.061860388365591,-3.9142105749267757,yes,-0.8109972440583806,-8.108551156161724,-23.00627439385399,-0.961930146633888,2.509556010947941,5.044727090247661,3.2809729724335943,-229.12424051478078,-7.286986478800327,lab05,19.35991026541486,active,17.12201683097449,13.939806640487982,-2.2039370932362767,-11.28662270545651,4.152433839647337,2.538626810862033,-29.491179642535684,14.789667242183818,202.21416867704932,-0.8536133752945225,14.5352725244907,2
S,5.62686835421916,56.66284856648128,166.19133129523945,0.4135406149561233,11.070568224361962,-28.740854030642623,-41.12838312593766,-3.4145499738509937,3.067133270586927,13.232864248092035,15.7441555728282,-0.4849739324593241,9.569902070404076,false,-43.92097272875267,-0.5940859384111153,way4,0.4597212640137096,10.884004477036314,23.66968277940046,-26.976861886891207,-2.654158000911127,14.095275467298748,-3.8303084244423617,-59.40717633914627,-2.687529220046074,19.410650170111577,83.0944455922323,-3.4165034266888403,-4.809037065901117,-10.265780364002895,-29.16084245052157,-10.075661067624814,-10.998551262153446,-2.538693543033716,7.051421264904553,11.891426858600932,-8.061566872089717,-27.12944378831789,-0.748964539823719,-119.67493371630202,69.30993787907721,19.95163292850209,5.155933836337285,60.979190596614245,9.012510743839272,-6.10068592810239,-2.75813475973129,0.17939293775692514,9.381636592399847,no,30.20339281515942,28.262654559839408,23.345931534430388,2.7462667972779036,12.73413454153692,-1.1508554940537221,-0.4656589328447264,-102.03938460788955,-22.446471571314557,lab08,41.65548072471726,active,14.35058474414472,-1.2647462774474054,-1.4147212914266372,2.2042387392070304,3.271807371588598,14.287995987181471,-48.66612290200976,-48.001783328055716,205.36717495996905,0.4097049110956677,16.846053386760556,2
S,1.400325345842067,16.539636164554015,19.706433785581382,0.49509051440059587,-18.635156185922824,-157.04868357782937,52.34623466195453,-8.751652204515851,-38.3726546159929,-6.6605343613829495,25.69911181479405,-0.5354490706585396,14.481402766649186,false,-79.19432262812522,0.9230057846362465,way3,0.21830872935865078,-14.874058415202393,103.97709996518712,6.103440365997226,-20.58263715466591,7.962081380065151,-6.140766310307009,-45.14587275636059,-2.070218511831598,26.270551946276058,-30.743504046129434,3.438832550414196,5.797219872832006,11.126096789121013,-49.87204431348736,-2.525446658504321,7.964985438692995,7.171898091699685,-13.525110800592156,12.298253981928069,3.4781239150827696,20.599067856468547,-0.26715767174070437,-164.79352432368222,-190.04715468195076,29.800195959107707,-17.18764594534691,91.58561813045749,-33.12860605149657,6.513223447900533,-3.797977851345633,-1.2682182957930426,-9.272621969276244,no,18.57602632358323,-7.602420656520668,-6.379195743560382,11.590161487132887,4.1089097436058815,5.61044093569109,-1.5749869314628548,191.36178783070596,11.914522096200624,lab07,22.098283130756954,active,-20.519001388575333,-43.06818060139356,12.584892104547512,22.728330704492524,-7.81350737008375,-4.283350042255085,44.848805073204915,-42.15295323908176,113.62510548422625,0.37757106385420325,21.84385802756186,3
L,8.29525023693036,22.82460227715154,96.66170936474747,0.48057411988665544,-47.99182644667145,-28.50822725417763,-76.90194971859121,6.187369021132934,25.66681157604475,12.096146832376496,4.77247324404772,-0.04629337620629797,-5.977682176941194,false,10.414633851522686,-1.2225991849790763,way4,0.941845099851218,7.589360014357836,11.496251794872443,-13.299490626353789,2.454107393758358,0.28118942104795946,-13.327302573328213,18.426754634165146,-5.182208967208873,0.2872746382932013,68.17895782331672,4.710487116265362,1.5837623029492118,-8.308243759380785,39.29981327803964,-5.014187400529764,-2.0148540479380666,-2.385167280000522,2.4987475380746154,14.742023110163187,-11.589979483851442,-9.73160535640215,0.09602104869626504,-53.931969201715795,-30.80750742205541,-8.997769280483844,-3.364942742572905,14.013727647054077,-8.70312659658348,2.2642674717000144,-1.2429640384730531,-2.3825614096472036,7.1130437563048385,no,33.7864071727514,39.04081861327383,-11.236258045375068,3.631079955013084,3.7255452154842037,-3.1285001253119424,5.619129295071291,-194.02885464490342,-2.082034574905368,lab08,17.8605123397966,active,9.33930628258656,30.08185983943941,24.596724340341805,-44.81072103164565,2.8934769751019673,5.478567429759069,-0.035193835839715686,-10.779741065160112,100.82798961198732,-1.604826436412942,1.913903854414757,0
M,-5.3252932878793615,-6.272814822422757,0.451944361361382,0.987513080872406,32.70918088112855,1.8777311686840714,55.85206825207767,-2.868650811403735,-9.144715760860283,4.343361404738249,0.7939538647395877,-0.23602973339644448,6.232683970729937,true,11.565720993163005,0.3868747692513258,way3,0.6459466943261575,-7.142335269998616,91.203607440921,-1.7723954374027047,2.2640808882859704,-5.341618877172515,-4.044181331405465,7.353299839614797,-0.4652888246458007,23.46821421224655,-18.97598102203052,0.06604617293419363,5.269978468550123,11.180311306753667,5.519280139221235,-6.249875486600654,-9.851112606655738,1.165201047069349,5.830655992581396,-6.577637679966883,1.5586172894688257,1.7437490635941013,0.22952546885246533,15.932114565456356,102.45085255681957,-16.69655700340532,0.5274669294820558,-17.671653434954603,38.53788088165772,-4.48475251683749,0.36718565546212195,-4.213519572795453,4.300062813512711,yes,-9.73023999918086,-4.198284397504394,-24.881369220996554,-0.698448993829188,-10.452247004995503,-4.576139954860447,-0.6954819705420264,17.182048287175572,9.998480884577509,lab05,-43.120178201764254,active,-1.9969281617775603,-34.58089087869449,-2.2241447992443373,-7.598996121062711,-3.2150116584032356,12.818495482315388,1.0434260264250994,-29.148143202120284,7.397815608993436,-0.160093136183568,-7.922442593584459,0
M,1.4539489748367713,-16.06229089362003,43.55604503319809,3.444985070530069,-63.987444037328764,-37.956475317963545,70.92687523841856,11.275675792844524,0.09873048990878135,15.757087750296924,-1.8860725488206067,-0.04303518084056405,8.40714544243201,false,-31.989395854252802,0.08401588226093595,way5,0.5771716474695254,13.863212696192127,-19.180077373456335,26.687319850545453,8.152332846305667,,8.762146526080475,146.16578424710957,-8.442165232692405,21.110414801766176,-50.70420711132802,-0.34180146398875827,0.16936309673603694,-10.819940042733673,-16.527404166966402,6.92522774604244,-5.3434699995479225,-2.1379524266567342,12.951351354255472,6.218039433216832,3.2816306183126063,20.16809028485503,0.37048233107648587,-57.96269016331794,55.1895286145453,3.483662304891199,-3.3064538999587394,38.74223786563076,-2.40860386377277,1.2635565982465249,-1.3358596118880066,-2.7220672525207736,2.731258640498197,no,13.96036111095077,-9.133584707999997,-26.719038177342142,13.976688005069093,4.283700220074125,7.3822975379926685,-0.15434491600995048,-47.29783071008162,10.234994650617985,lab05,10.671636559488428,inactive,-7.62832135173008,-0.8246943598800822,29.030424268819118,28.993268523788966,-4.502569935010369,-3.8048897967063606,-14.06826850875996,10.073306322069154,85.37389391501448,0.3898107011138854,-8.161982168974372,0
L,-2.730456582580948,-17.209095580710112,-52.551352197302656,-0.5979351380264784,-10.247074649317762,25.980906882333294,4.778764501860678,1.3831423894940453,-17.25763977905777,15.006877734192097,18.72899528407752,0.1292828266056969,-4.258635464986928,true,27.51174610633359,0.68016301239372,way2,-0.6157188031456096,-9.661767149048504,-54.94966090491247,6.035275140742451,-18.102995367050838,-29.47832344237215,6.49379424712147,1.7585765662713313,2.2043224618653112,5.499892518455102,-20.364329351645672,-4.241709262255853,1.1294385672488019,-13.980735750957336,31.087967752498677,-0.6661017025232635,3.7182680414679403,2.262020876728112,-10.103787898748148,-13.201598171025994,3.8398884452739033,-12.723950735342228,-0.06852110790516225,112.0237262371478,-37.426646768221005,25.342811123349506,-4.224390811629996,7.9263062910812785,-7.94548616496817,-7.788820306726093,2.5817982400704764,0.21222416679426717,-1.595692318669297,yes,-5.927837623423881,4.718681663373379,11.238602662086064,7.7515496910018635,22.146550157032753,1.5031981524741087,-0.24818783266226727,142.12063541929683,-6.694101021907098,lab06,-46.819492151497286,active,11.920763772687652,-28.813645132556747,14.663899920619578,-10.743050966333072,-3.530598926238679,7.277106466784138,-7.031794917004881,-37.852425703214216,-51.066775796478716,0.2965996552898438,-6.78531119989164,2
M,-1.2105724035200336,-24.70898895949536,11.912982082219127,1.4884871204037473,-29.601427694244745,19.269225403836963,-66.60693963547308,10.323591337704395,16.464653025201553,28.316762974623895,-7.225670823345181,0.3717400309894552,-12.131535604986938,true,-36.44464502212965,-1.2071999318677449,way3,-0.7717581815913468,6.071298912313425,216.36787406472365,8.263562962440352,-0.10639229229008282,18.50645789454903,-3.6838329009450925,-152.16659781370169,-2.171961371063397,12.874047587646167,-77.76816893115804,3.7364591217860346,-6.909730051115352,11.13314078126181,15.11447487971043,-3.9318153006202063,-3.510431452047964,-0.7881219322488172,-11.598433121726195,10.65125094401079,1.2904861895959812,38.36896545666997,0.5953527314077847,8.48890285237526,-131.2800383810893,15.281751060539932,-6.96340866964812,7.512934565490309,39.19621504451456,-9.461706855616642,0.1956427908673153,-5.527567692638194,-7.090294656456512,yes,-2.416841079652177,56.838469903790475,-28.248181428743393,-1.4335554806550943,16.892322369921075,4.883896243334191,3.1395936535561013,-94.83687274250521,3.6534678397687057,lab06,24.829294436444417,active,20.437032954353246,8.877323538751142,-16.353652823046144,-21.063039807092128,1.1307925926039404,9.022861785673593,50.69991173510068,-23.16653607183484,-45.598002549662226,-0.4884062893995638,34.915894968760135,0
M,-5.199676367036285,-9.243764387580944,15.195221046198233,0.6710329234889415,-35.88317802757875,-38.32455051404953,-24.37804161713265,0.3105674264682654,-8.188602170378932,22.752859070311903,-0.07017537188796492,-0.06538217091963906,-8.388084821391875,false,-19.36125019249106,0.05275673726342997,way3,-0.6096686910276522,2.7179966764433847,119.26929359202111,-14.119624808776118,8.063853478301064,13.964627604968586,4.730820987905614,-66.02819499189583,-6.390175824897291,-4.729102190581167,-6.416152305662614,5.966917451346473,0.6744968339302198,3.2248710064340904,-4.29896836849754,-6.065255736069024,-18.682411056276155,1.2765051896249784,10.989893806675749,3.324516712575914,1.1542629538328908,-15.545979390956628,-0.24171986342000573,47.40334475352778,26.430182183876948,-22.07467943048767,3.314801058429759,36.34801069554227,44.91996710129866,-6.423481487768003,1.092499563878354,4.092813466673908,4.244682787789972,yes,25.589974069047006,-24.40668742114352,34.235208276541634,-3.014688126412006,-0.7001733286577839,6.627147035194337,5.159973891039136,-133.20679182381056,-11.651225305486072,lab06,27.678578296113365,active,-24.281206724889042,-3.4809134210427146,5.0347067337868046,2.6645085709651903,-5.502709335531793,-4.104859969827349,-41.17326307237212,-28.328177890653418,124.44195395738959,-1.165762919345326,23.35622773051263,2
M,-2.2495360921775274,-40.14250896302769,96.39788018808107,-2.2928109804926753,-29.999016670602238,89.07291093377933,-34.14985628528229,-5.7935134637345325,-6.119685595748985,-7.257178071191548,9.003522051139152,-0.23040529324143827,-2.04045860902385,true,-53.39045838509385,-0.8506558443111607,way3,0.8562541592598971,8.174912673306693,8.01580817256972,-13.2962364736211,-17.157084880998262,-15.819467904943687,0.5042093453696399,9.478741819408247,13.149458207912824,-40.67039979406907,61.5677701874111,7.326211208989119,4.547102088920676,3.8334361087743414,45.9717604767141,-1.25497612617519,-30.341232936153474,-6.161274251759977,-3.834553058005532,10.336640977836934,-10.060630890430666,9.058665546309896,-1.15253101658017,-72.60970792620392,-122.27221408089166,53.69404988254806,-3.6775967305320925,27.917874984391204,-35.92876395946868,-22.7456375800184,-1.6734277856376147,6.020530822552671,-0.3721822709852822,yes,1.1129493919873394,42.368970079342894,-4.940470861458807,2.137160937254182,6.188073325617402,-3.5233061949957483,4.504260216318178,27.96574829443123,-8.167249619628919,lab08,-10.611133750089326,active,-0.3969403854726044,45.782509400528504,8.773069590006546,-7.666333966993473,5.842382124247235,6.866397275959353,23.07085858262852,-10.760107961514752,-49.00511081837731,0.41005064271209396,-4.923029359764675,0
M,-4.742936938150736,98.28057562950784,-66.30361228987253,3.2703394949471547,-26.819482999503418,-93.10595845422473,-96.60698521788683,-5.0819562433105,10.63087811682877,47.24320441446846,-25.911068988708085,-0.6291319825610384,2.4562073356234473,true,9.09862131663857,-0.3790143708832179,way3,0.41503547460656826,1.8600592748432014,61.47874256021925,-6.430325506706179,-6.0079154069611915,-11.061149192112921,2.1778161790286257,-92.03155695641755,-2.0026438740973753,-26.995850567953784,-33.759025438529726,0.9866643444816707,3.3424477095020775,6.657660339474239,20.530513223432166,-3.871255496620548,3.3166547061075966,1.2446021473713222,-11.156315126130142,10.994636097296318,6.128238360260771,39.528969609897146,-0.017879848704261757,-149.82855951408084,-27.74523128104285,13.062399445543232,1.5525681989823044,19.562894996731437,8.071600063210889,0.6033405705383692,-3.4530819877108687,-0.3897441597706233,6.579946676030064,no,-7.877029088625166,39.73744834219284,-7.77211450610745,-5.07100355109699,-11.001686731658982,-8.450989546141642,4.179745555850084,-165.00324108520292,6.661027832321634,lab07,19.816168159075577,inactive,15.140868096418611,17.77985898461422,-6.248441917969122,-24.56044698271368,3.3010225348402176,-6.022752745956749,13.413130764757977,-20.970709642284298,26.141556165764815,1.232735226783593,17.846483632004585,3
M,0.45372570895604064,5.044043418421938,39.13383582909232,2.7591387790197417,-10.707930887378001,-17.025851030571037,-82.83918810464193,-6.032738685914133,-19.777985417935817,31.681595861847924,-6.46756596102327,-0.2061534317535195,3.5816885588732617,false,28.47829841407957,-0.09147405032506803,way4,-0.6457280990356445,-4.0586769497340365,-162.75344086252844,3.2441638277890505,-7.150958955990885,35.17535301013512,2.9279291404594563,52.44775693642657,-2.7309064853828318,33.56362876626111,25.57623360173264,-1.7581934786166051,-6.285879043958177,-8.301448225764616,8.657732484506388,4.150049138836469,-4.711406736404212,-0.6427366226913694,9.73600410168917,14.413832025512033,0.5677216694009481,-5.005998612121182,-0.7411567573579434,11.260876198927805,64.40016710128535,-29.790967896794225,8.125652237793227,29.898889889543984,-4.732909353431726,-4.031170884014511,0.25952814933594326,-3.914328017042768,2.3512135840736366,no,-1.876906652907373,5.944365015504562,-2.1858662807895084,-0.9945374375537661,-0.25941080315899967,6.28056583335641,2.8163648870370155,-39.75923509967958,-12.75031291463015,lab08,-19.49124833606841,inactive,-3.170504203096106,2.7832665137675563,-10.822949186827767,-3.6180852839789774,-4.904193524980994,-0.5138948521101167,-33.142625736729414,6.154378458899534,3.085144751573609,0.39048795799804337,12.819789318305714,3
L,-3.5866570699200198,-13.693656728798834,11.161075473369895,1.7257754738326332,-41.37632761019823,-30.366728466181765,28.86537450680106,8.683473424033936,15.515863635639906,67.61780887959482,-54.22688545955077,-0.3668838756541105,17.326583587985162,false,12.398319544747427,-0.7115943612312885,way2,-0.2873101849429476,-7.708867210792637,391.2710621727166,-13.424976611158087,13.367917728313012,-25.636995730095112,9.963776360423267,-143.31839376264045,-0.7022586522707212,119.28470792886776,-189.5402662090356,-9.217742773031818,3.0599789230997,9.755467677706903,-42.73973833132046,-11.837997418914307,-3.4715521717204276,4.571200460312739,-2.1353675834915493,-5.248377491204079,-21.092797270829273,-48.22385190486976,1.9334801675210678,-31.320214966732227,55.04608249254692,25.59940931289722,4.551276260913478,-57.85156087465145,45.52121281952093,16.592827458649918,-0.7218334775666811,-2.0714779928835383,7.828695544135973,yes,-3.006943458371973,60.018125631431175,4.9238185393788045,-7.219260978915698,9.26176621540486,-14.314377223514724,13.241927643468536,-27.033569233120883,15.114220906755515,lab08,-1.9809288778442773,active,34.25231537949032,6.56241172871083,-13.60088174471664,-16.308417481632617,-1.5139153208956073,8.998687968483972,53.95156464759093,5.018449390676433,150.66117906585544,-1.4262435375926874,30.686461359121047,3
M,5.774384108918025,27.692802647187023,-5.231649974267777,-0.5046031030118409,27.79604222796779,-66.8080468039073,34.86830742792723,3.1411553873229394,-19.3798768583329,-38.09258463640376,13.394065419330092,-0.41962822443323083,7.704788441730056,true,38.074360461463534,-0.3884864966306637,way3,1.582835851958845,0.34932936385503766,-140.45599159342498,16.859495642342797,-14.591730660299106,-5.368557744535568,-7.4889363059837395,64.077324102197,1.2143855411080475,-10.173128685100322,-14.003328322087176,-1.4649778256874932,-11.659991339985744,6.80389459864887,-17.157251552464626,0.3219938329386696,8.601498735113326,-1.1708354214169236,1.9296863953579324,-10.393983680377023,0.8867665279005014,25.639237925389715,-1.5813324982688892,-50.31605334520849,-29.98443141083131,-11.416412639431073,-0.9344388598506251,5.878076339150495,-31.76352041838185,-6.094185050189743,-1.1596284317390777,2.180953165934622,12.402243452613885,yes,-7.245260747024472,-9.401665712650786,11.504174961876192,-5.0223747371728376,0.9602286286130629,12.192724116022529,4.203711836464606,139.6961487355515,13.528808031353645,lab08,1.2850719603143614,active,-53.14015061788604,-7.493980879828786,18.71495871763794,-17.774902054688916,-1.134946218281296,-0.07553842858758933,40.408718711087616,10.599143999537922,-68.3794744161112,0.8957389901860365,-8.39292344661341,2
S,-3.4446973749580514,-24.330995681495104,72.853872340679,-1.1765734282635538,2.986056338036585,9.599166672831148,66.52177497993861,10.24317144511933,4.038779117545114,43.21799762083881,9.421157013518089,-0.16320282844913414,-7.897170322820462,false,-79.69596958210882,0.17283338591918287,way3,-0.013625857105618443,11.358040069713349,78.35891219499422,8.059543089697538,10.85440269493395,9.44804572678865,-3.3622318107038245,-58.474459970775754,3.0168486854708854,19.069663526927524,-76.9328713159512,-2.8708870107451525,-5.530633312634688,3.860616012005315,-31.150038599311785,-0.18680919262182338,1.5342966365617072,3.1205058741628364,-9.78533385559498,-6.602330237371082,11.267548847874115,-14.429464932511488,0.7812302049024411,99.39522120953282,-78.47242353879395,10.798764483229604,5.981591843990916,23.57929352172375,-7.4655541229517395,2.0088870826775747,2.2907505026831645,0.7570524609177097,2.226690793887363,yes,7.619508780305918,-19.41108887765323,13.263688063985791,-10.590968232686581,-0.15178481776946445,2.781438489018125,-1.7027330216755494,25.469522501169855,-0.4375708540192865,lab08,33.477567190132476,active,20.103382575391652,21.713112906896907,10.370886296094795,23.506727251240743,-2.4911132381656502,12.261799209422119,-27.69073346188572,32.87620900215465,4.9256445053384725,0.638284109773172,19.47049982553042,1
M,-0.9170122078643429,-38.957452982101636,-93.68309545086025,1.6382548089758893,-59.256861010611075,22.442476788908806,6.035938875691081,5.877541044073032,0.8204042582578073,16.215393349628776,2.1548159485548406,0.1139541250330284,-18.115852581846713,true,-29.260956314175516,-0.14215331771272907,way4,-0.7082000341003085,-6.422225238042593,-22.272514429345915,12.623700105134532,5.553933957946929,-22.757298350736082,2.4810934082620055,-49.25681233113818,-3.6508066502121643,-33.382157543445665,42.06458295520388,1.0660988218345382,-0.06892504136224875,2.4208198248806863,-21.30018422313384,-8.239243270605243,-14.423293127666776,-1.662382944681926,3.0834034339784844,8.135974530809966,-0.09565116700833334,4.004391822803873,0.37547220942148496,71.44460804561704,54.155394547699935,-21.98027139369423,9.808379159620292,-21.297227483549573,-1.083944614416932,3.6460174990998864,1.646575859512272,-0.944293630981164,-1.2491759546265049,yes,6.702444530038979,-35.1657031371164,-17.061222941207454,1.7924371619027215,3.2142897203914536,3.6391214984713245,-5.898358968423818,-3.570625243785628,5.534681779037079,lab04,-18.139058954772,inactive,-13.127971435130238,-4.433177792779182,-8.296196151271847,16.99831580625941,0.9448471274612398,8.630130114863226,-17.106390304278275,-10.565266326562945,-38.55318082858629,1.1289754895207842,3.854206626585918,3
M,-1.7149818542912107,-24.71116884478992,-45.094648527120476,1.6777548008877492,-37.84720207855193,37.032349266124335,-49.397956624754464,2.1574765767478983,-26.116921125066526,-23.492775503763703,4.160321604285637,0.20766049512918047,9.758052556423067,false,-2.778871236343129,-0.267118346046846,way4,-0.652850580642535,20.76889897819797,-280.02696466374607,14.569788918792334,-9.137365105605777,-21.459813659684006,-2.417074876016641,0.28457695385491927,11.058492937879487,-21.72747167807558,125.98287907829953,-6.90009186263094,-0.36178147226372753,11.402723088771713,30.356334323277498,0.5676992210561324,-2.9642767814364275,1.1488276229254235,0.13083614933432933,1.3967398388873844,19.49812762889018,-15.535185185680294,-0.5275764490387335,112.83413766647521,83.31406432950907,-14.15429236746767,5.406660435350471,-41.351588552945366,-37.01151596137557,-8.314549898412437,2.6004757012856228,-1.6488179713872062,-1.3587809081540243,yes,-17.86236498087117,8.481293277303386,14.30723628147344,-6.214050165687217,0.006128913347596585,-13.31180024737837,0.652502957820716,156.08229946915748,-14.311387714300613,lab09,-7.516654109944668,active,35.2029489031837,-31.973434445602326,-13.319195573136232,50.51280710959332,-1.7209049624438864,1.201228060417594,33.561415054380454,-20.026230442758763,-211.24060118501725,-1.0981902204298335,-9.3329822745791,1
M,-7.66246654482314,-12.260463049255378,35.23333248801385,-0.018538001885416586,8.276020060930946,4.381178139152109,13.456576030557061,-2.0159463503623343,-12.306023135720583,24.275274694562338,-6.9281107149924255,-0.22963085950153453,12.92656120953535,true,-24.235085329164413,-0.33598638257781965,way4,0.3876751637755834,17.097799450874433,-166.43826967979987,4.341372376865376,-28.32592900205557,-12.759496261162923,-3.0971046301025904,96.60719252167246,6.059053612785828,-12.474580882997133,29.804279386613732,-0.41307988723665673,2.2343788790666728,8.407894120660973,25.94745910115898,6.462987625462106,-6.3865942181855475,-0.929019423978957,-0.5670113470871253,-2.3310247931366987,8.499295830316623,23.008276885822436,-0.3466948813268512,-12.924772487505367,-0.4167505620555112,-15.658073127881764,1.9455686794355476,38.64206565416412,-24.041192758014372,-20.722303615426878,-0.2978757802691912,0.11430923674877262,3.6866993085064674,no,-13.350076082748258,-7.160080708917947,-4.744664980575517,0.18051310163383769,6.329988356905242,0.2784513236609526,-0.22401939129744713,116.22225805041613,-4.665559686569418,lab05,-33.75028656779722,active,-16.19742317496284,-46.87387994509132,9.478655626785935,-6.656156867491173,-0.2987914521343722,-18.72707002889808,-23.112417833874535,-6.330132176047291,-119.58626558056856,0.05152974024480365,6.493275817587147,2
M,-4.375637281407125,-11.293796312394925,24.423447588380142,-2.3778307089517674,-25.06978635365849,26.194737685069097,-37.56392746191951,-5.247708329596742,-15.5204581038219,6.29536876389384,22.95722434169144,0.04008787219203926,-6.5145661103394294,false,14.685053660823938,-0.28744253887574966,way3,0.04925857873399856,-4.124001536803049,-142.9388437447956,11.378645517632314,-2.0276739435805817,9.754238252866893,4.327202270502381,-15.803408490874753,-6.261883999045605,-11.756880994419337,50.62623683440811,0.3545271677021844,2.1738708138953675,-4.228981531991753,68.16422502405327,-20.573983541953968,-4.672600598980572,0.6517055743938941,-5.200445185754274,0.6363747232433558,-11.376703488816533,-21.63384612099973,-0.8135201766772872,15.512665378471066,13.634220773192773,-0.39984048711179193,2.7639019745353037,-0.2709226184042074,-48.07865266051596,9.844020402173776,0.35751865714727293,4.125115209669636,-0.14194579332425453,no,17.116003756984476,-10.707811491812803,-0.40685557272425,-0.112989656365059,-13.78607470038474,-3.549038859805933,-2.173952260032246,-15.000752982196312,-7.010551150938098,lab07,35.03511276710967,active,11.825503615175966,8.176806845919607,3.184551132268794,-8.711839623272795,4.2694232195324116,-5.420834338197051,-16.75534296057981,-4.906146975202656,-34.33027249361253,1.3175455827639002,-5.061097727027436,1
M,22.233466314335576,30.950754651915055,-39.634815099561415,0.8682765961467961,5.000994458828994,-1.6669502888164573,125.98232088711717,-3.9260779896075513,-23.40846623016599,-25.42899007143604,34.022744655923475,0.3322860127606501,24.77627143601442,false,-59.91580464471015,0.22512550813067989,way3,-1.2519610985173908,-3.3527233487549175,-163.67469043194401,3.7547610830446083,-3.7023448775102272,-7.946539824817488,-7.280404518014985,13.354352178471247,12.955180736861413,27.13598312425053,-50.83475948934264,6.035590423124015,2.328480384528633,3.395852304547565,-36.25209187131411,-0.5885797324539611,12.811382238393435,3.1259124688169257,3.4479625014909216,-20.148558789134828,-6.651644610087917,-60.601942656116776,-0.13833706987300884,104.21936752016106,78.04387873381559,-9.47068698343299,0.5761254892854628,-90.57190584601257,9.785891948559655,1.1451855476047146,2.401932061027831,-2.5650279405727705,13.301172492193087,yes,9.387153583040623,-16.055647142042066,-9.127199580550965,-1.78951672149957,1.7711442510335413,2.9849371482845606,2.908736942800306,221.94436355844806,5.085851230786866,lab07,-8.828161039955107,active,-8.066014909348713,-33.71016166777071,16.91488544076775,72.44480913903176,10.764420242591326,16.471087525407288,-0.9317241440311005,8.119670668006686,104.90960236835024,-0.7130954351739135,0.1303635424480046,1
M,-4.019487635519171,13.3158577461664,-29.774800051063973,-1.717125621653041,63.716030702308394,-72.51972424235841,53.3988852449009,-13.657986206946024,-3.232502217733283,3.376323455316316,0.9124835383915945,0.24176469557835542,8.12740259893048,true,-17.608834256680556,0.21219559650996592,way3,-0.2530084554055509,-2.4775230582124412,155.1009496660992,2.8089197867733477,12.740761670907624,0.5863878104389614,4.831686521417676,-27.195568581777398,2.0812476005957623,19.187392166659293,-105.94915961818832,-2.3581308112774884,-0.49298283010921684,0.14746278725384687,-32.211525328006864,7.36344621286806,26.510490577178892,-2.070149875377104,-4.1036402424394165,-15.461098587485655,1.1734907129201488,16.209719998509545,-0.3636066089025627,21.73138978932011,-27.75655561978783,3.0538307842262875,-2.335813380917905,-29.836959911299466,40.20256658996475,-8.810050310874537,0.5008409003783615,-2.012618940119226,14.223875391279392,yes,-9.894705625693422,8.141580411302217,-2.0383742317802724,-3.9009359686399434,0.7605752113517352,-2.894478558965335,0.8513283284632874,72.69698274254579,18.219932362592843,lab06,-16.007383335475726,active,-14.12498709726826,13.675419774217977,23.51475323921357,-10.53408975549075,-1.0529311672983968,-6.767409671818499,37.55196019740503,-5.136542515458322,2.772926124637198,-0.129286124951555,12.57063566198481,1
