@relation california
@attribute Longitude real[-124.35,-114.31]
@attribute Latitude real[32.54,41.95]
@attribute HousingMedianAge real[1,52]
@attribute TotalRooms real[2,39320]
@attribute TotalBedrooms real[1,6445]
@attribute Population real[3,35682]
@attribute Households real[1,6082]
@attribute MedianIncome real[0.4999,15.0001]
@attribute MedianHouseValue real[14999,500001] 
@inputs Longitude, Latitude, HousingMedianAge, TotalRooms, TotalBedrooms, Population, Households, MedianIncome
@outputs MedianHouseValue
@data
-118.11,33.82,37,1756,345,836,335,4.375,218200
-122.44,37.72,52,1380,272,847,284,3.7143,260000
-119.17,34.27,18,8010,1539,3982,1483,4.0905,236500
-119.03,36.06,36,1925,443,1405,422,2.162,51900
-116.96,32.8,19,4574,1152,3045,1057,2.065,124100
-117.27,32.84,34,1655,450,870,411,3.2109,376000
-117.67,33.51,19,1258,246,545,227,2.9762,184400
-122.19,37.79,45,2718,451,1106,454,4.6563,231800
-117.14,32.81,34,1748,294,800,294,4.4886,179100
-121.52,38.5,19,4900,805,2519,855,4.8497,184400
-118.4,34.23,37,1404,266,889,274,4.0049,190000
-118.43,34.33,18,5891,920,2882,911,5.901,235600
-121.28,37.94,44,1406,357,1489,386,1.4688,56800
-123.01,38.79,32,2697,529,1417,535,3.2546,134100
-122.22,37.78,44,2968,710,2269,610,2.3906,111700
-118.99,36.06,19,2153,458,1317,386,1.7564,42600
-118.22,33.98,15,1011,274,899,219,2.7045,190600
-118.43,34.18,25,3830,1105,2328,1017,2.6238,210000
-121.23,38.65,19,2926,476,1349,480,4.6437,212900
-117.83,34.14,26,8254,1153,3460,1131,6.5253,349900
-122.43,37.79,50,3312,1095,1475,997,2.7165,500001
-121.89,36.89,18,2774,492,1283,353,5.368,352000
-118.3,34.06,20,1782,896,1749,823,2.2094,75000
-118.11,34.16,52,2489,437,1101,438,4.2065,320300
-117.91,33.73,26,2413,512,2867,509,4.7639,179900
-121.02,37.67,32,3951,797,1916,740,2.6722,111500
-117.94,33.82,27,1366,326,878,325,3.4,196900
-122.19,37.83,29,1791,271,661,269,6.8538,368900
-122.01,37.26,14,2561,404,1172,378,7.6107,500001
-119.31,36.2,23,1837,332,1064,335,3.1453,74500
-119.8,36.75,52,1788,449,1156,418,1.7298,58400
-117.21,32.74,52,1245,174,468,193,6.9322,334500
-121.81,37.23,24,2413,369,1237,381,6.4328,257200
-122.71,38.33,13,4011,936,2064,914,3.6953,157600
-117.91,33.65,19,1589,421,1118,394,4.1029,213400
-122.07,37.34,35,1172,184,512,175,7.3561,500001
-118.24,33.89,34,1479,332,1166,322,2.6165,100900
-117.16,33.73,10,2381,454,1323,477,2.6322,140700
-118.1,34.01,23,1724,576,1336,542,1.3365,183300
-116.92,32.81,17,1312,394,836,337,1.6686,112500
-122.1,37.69,44,2341,500,1256,485,2.9507,157100
-117.83,33.88,23,2365,355,1209,347,6.0132,259400
-122.79,38.54,5,3986,737,1887,687,3.7768,213800
-122.08,37.87,24,6130,1359,1750,1286,2.9167,102700
-118.29,34.02,21,1641,491,1526,453,2.087,141300
-118.4,33.93,35,2217,447,1000,450,4.7319,376100
-117.64,33.62,16,3970,771,1202,734,3.4115,184800
-118.34,34.2,41,2860,682,1516,621,3.0431,262900
-120.47,34.66,4,3376,525,1684,535,4.9237,166600
-117.39,34.09,10,5736,945,3528,932,4.3958,130700
-118.31,34.08,30,1390,457,1460,423,2.2422,254500
-117.98,33.95,35,4055,652,1758,639,6.1898,282400
-117.89,33.75,34,2753,654,3117,631,3.1713,170100
-118.59,34.21,26,2335,669,1986,645,2.9974,178800
-117.95,33.99,24,1219,177,610,185,6.7978,325000
-121.37,38.6,35,3137,544,1312,549,3.788,136800
-118.3,33.8,27,2790,513,1498,519,5.3106,268300
-118.19,33.87,42,1213,269,628,229,3.6987,152100
-118.22,34.04,43,2343,803,2468,707,1.5163,115000
-118.95,35.41,21,3999,727,1889,688,3.875,99500
-121.27,37.96,41,461,101,382,79,1.275,54000
-120.21,39.35,7,914,159,85,34,4.7917,187500
-118.31,33.94,40,1917,438,1021,383,2.2448,175000
-118.36,33.88,28,1313,319,827,308,2.65,260800
-122.27,37.77,52,1710,481,849,457,2.7115,220800
-117.98,34.05,35,2342,426,2176,416,3.7454,156900
-118.24,33.9,40,1308,272,901,257,2.8269,98000
-116.94,32.75,4,14934,2479,6945,2418,5.1221,229700
-121.94,37.8,8,11336,1657,4089,1555,7.8287,369200
-119.32,36.33,18,2603,478,1158,423,4.5938,150500
-122.27,37.82,43,1868,456,1061,407,1.5045,93800
-118.86,34.21,26,3354,659,2020,648,4.1576,211800
-117.66,34.05,36,2341,520,2138,523,2.3347,104000
-119.67,36.81,4,1262,216,622,199,4.9432,114400
-117.79,34.07,34,975,192,870,183,3.7933,116100
-117.71,33.61,26,2280,550,669,502,2.3438,72300
-121.94,36.99,11,4571,924,2004,847,4.2898,221700
-118.12,34.16,30,1762,416,940,398,2.8631,188600
-118.23,34.14,39,277,89,182,91,2.3958,175000
-122.27,38.29,36,1446,306,678,295,2.8409,153000
-117.29,33.04,30,2750,555,1281,520,4.7333,286900
-121.23,37.78,20,273,49,149,49,4.8229,158300
-117.41,33.96,32,2837,617,1393,595,2.3798,118800
-119.8,36.77,52,2964,512,1114,486,3.8105,87600
-116.49,33.82,27,3316,636,2362,532,2.9569,65900
-122.45,37.72,45,964,173,613,201,2.9119,228900
-121.06,37.42,52,504,96,295,97,3.5,73500
-121.84,37.35,22,2914,768,2962,762,2.2031,164000
-118.93,34.2,17,2619,606,1655,557,3.886,281300
-117.66,34.14,8,1692,253,857,251,6.9418,310500
-121.39,38.59,33,2091,468,1053,470,2.2264,108100
-118.25,34.01,30,962,291,1280,263,1.4464,110200
-122.25,37.79,52,1339,391,1086,363,2.181,138800
-122.25,37.86,48,2153,517,1656,459,3.0417,489600
-120.15,39.15,25,1669,348,163,78,5.75,176600
-117.48,33.94,19,1891,465,1693,416,2.7813,112900
-117.87,33.78,21,2487,573,1515,494,4.3039,168500
-118.44,34.04,31,2670,662,1535,631,3.0714,347800
-118.2,34.1,30,3643,1197,4336,1163,2.07,154500
-122.14,37.88,34,6986,1096,2865,1124,6.2275,394400
-118.61,34.23,26,3727,572,1724,530,6.1419,327300
-118.13,33.94,34,522,138,373,139,3.5481,265000
-121.97,37.24,35,2553,533,1117,498,4.4063,436100
-122.29,37.8,52,1027,244,492,147,2.6094,81300
-116.51,33.94,12,3369,780,1315,584,1.7388,66000
-117.68,33.49,16,3084,724,2557,690,2.8357,106300
-119.79,36.82,23,4358,819,1852,802,3.4167,105200
-118.37,33.88,21,966,172,417,158,5.5335,342600
-121.98,38.39,3,9488,1417,4095,1335,5.1781,191900
-122.65,38.01,40,1428,280,708,255,5.0766,305400
-121.61,39.77,25,1612,313,837,303,2.963,89500
-119.76,36.78,30,6117,1330,2768,1224,2.1383,78800
-120.97,37.43,27,1380,270,810,262,2.1875,137500
-122.48,37.74,52,2285,435,1211,442,4.0208,323100
-116.47,33.94,18,2233,471,919,388,3.2578,85200
-122.11,37.69,37,2444,651,1562,618,2.6464,155200
-117.31,33.94,7,11232,1791,4218,1644,5.2713,216500
-119.31,35.99,26,1460,316,880,286,1.3676,47800
-121,37.71,52,102,23,35,33,2.25,175000
-118.37,34.09,31,2697,706,1059,689,2.8942,500001
-118.42,33.97,44,1462,240,562,237,4.9375,365200
-121.06,38.7,9,13255,1739,5001,1627,6.314,228900
-121.89,37.99,4,2171,597,928,461,4.1016,170500
-121.72,37.16,21,1062,179,631,185,4.7386,394100
-117.99,33.79,35,2301,467,2272,454,3.9566,167800
-117.4,34,31,1192,307,1013,283,2.0742,76200
-117.25,32.79,43,906,240,458,205,1.8365,328600
-122.25,38.05,30,1255,297,779,307,1.6767,147700
-121.17,37.88,22,1283,256,3082,239,3.5365,111800
-121.83,39.74,34,3263,604,1290,594,2.575,130300
-117.41,33.96,24,4481,901,2398,823,3.864,123400
-118.35,33.93,33,2040,576,2649,561,2.3375,170600
-118.23,33.91,34,789,200,1041,191,3.119,90300
-116.95,33.75,19,2238,573,1190,507,2.0714,85800
-119.23,34.28,24,4260,691,1581,607,5.5048,303600
-117.16,32.71,5,2508,827,2066,761,1.3092,325000
-118.43,34,37,1340,358,1008,340,3.7614,314300
-119.31,36.32,44,2032,308,791,336,4.0298,109000
-122.67,38.47,16,3452,791,1567,731,2.4722,194300
-117.32,34.1,27,2053,461,1737,463,3.1213,78800
-121.3,38.03,11,2866,654,1404,525,2.505,95000
-120.66,40.41,52,2081,478,1051,419,2.2992,70200
-119.22,34.27,11,4695,955,2065,982,3.2158,223600
-118.14,34.2,39,2569,426,1282,432,5.0953,207400
-118.22,33.83,42,1370,299,1018,328,4.4474,160200
-124.03,40.45,34,1006,213,443,158,2.6094,71300
-117.53,34.02,19,256,34,101,28,5.3269,375000
-118.1,33.83,37,2059,349,825,334,4.0603,225200
-122.66,40.52,13,3013,486,1361,515,4.5357,171200
-121.46,38.61,43,1111,269,613,290,1.2917,66300
-117.33,34.13,30,2335,363,1214,311,2.2449,93200
-119.06,36.09,11,2572,454,1402,415,3.6786,72900
-118.4,34.13,32,8262,1156,2712,1125,10.5575,500001
-118.21,34.06,30,511,153,1152,149,2.3611,156800
-117.31,34.12,37,1412,343,1127,351,1.1667,70900
-122.25,38.12,47,1339,298,794,286,2.5865,109800
-121.34,38.04,16,3295,565,2279,576,3.6083,146400
-121,37.66,43,2369,413,944,422,3.2632,138100
-118.04,34.11,37,1275,177,598,174,7.1885,500001
-117.88,34,21,5459,1086,3394,1087,3.6308,192100
-121.64,36.67,28,256,66,214,60,3.0197,137500
-122.23,37.81,52,2814,365,878,352,7.508,348700
-121.62,37.61,26,1786,306,771,279,5.7239,430600
-121.58,39.76,18,1676,332,733,318,1.7875,103800
-118.05,34.08,25,4909,1422,4983,1293,2.7254,143500
-117.17,32.71,7,2493,693,951,641,4.2375,205000
-118.07,33.9,45,1776,353,1180,337,4.6406,169200
-117.83,33.66,16,1574,385,515,363,5.3423,291700
-118.21,34.04,37,845,249,881,252,2.2454,165000
-117.81,33.63,17,4477,610,1798,612,8.1093,410400
-118.47,34.27,35,1150,185,741,178,5.741,220600
-121.36,38.57,26,1793,244,653,235,5.6485,129500
-118.41,33.89,31,702,161,236,144,5.0497,500001
-122.26,37.81,29,335,107,202,91,2.0062,125000
-121.37,38.42,18,2643,502,1755,541,3.3281,91200
-118.4,33.99,36,1280,240,704,217,5.9632,328100
-121.29,38.1,14,1551,297,785,281,3.775,163300
-117.09,34.07,24,6260,1271,3132,1189,2.5156,103000
-122.26,37.9,52,1927,279,705,288,7.8864,357300
-121.7,36.84,19,2511,465,1551,450,4.9107,231900
-119.3,34.29,26,3665,932,2775,870,1.9286,160500
-121.31,38.01,22,2575,680,1367,645,1.4274,90500
-121.07,40.85,17,976,202,511,175,3.6641,80800
-119.17,34.16,17,5276,1020,4066,984,4.5828,205400
-121.33,38.66,15,4371,908,1842,818,2.7797,105500
-120.87,37.5,7,4966,985,2431,904,3.1042,122500
-122.2,37.81,45,2964,436,1067,426,6.7851,323500
-121.9,38.01,34,3779,766,2356,722,3.5129,110600
-122.45,37.63,28,4946,848,2683,824,5.748,302100
-120.56,38.48,14,3545,702,946,411,3.4609,120900
-120.96,37.66,16,4961,902,2654,804,4.2823,138300
-121.19,38.04,35,703,117,290,107,3.225,177100
-121.88,36.96,18,4910,817,1971,773,5.8325,308800
-121.65,36.66,42,4261,840,2013,801,3.5288,221000
-117.9,33.85,35,1756,328,1026,332,3.6,193500
-117.65,33.57,5,1998,500,1185,446,4.3542,195600
-118.22,34.14,52,1388,271,735,239,3.7404,247700
-117.8,33.69,16,2745,447,1429,411,6.8219,325500
-118.04,33.78,26,3642,557,1623,569,5.8426,259400
-119.13,36.3,33,3379,612,1565,618,2.7321,76500
-119.81,36.72,46,1414,268,902,243,1.5833,56700
-122.65,38.24,24,1948,310,922,313,4.95,243600
-121.31,38.58,10,2421,580,962,497,2.5035,112500
-118.02,33.91,35,1337,234,692,235,5.1155,213700
-116.95,32.73,17,1635,272,960,279,5.2671,157100
-122.04,38.24,30,2081,456,1005,438,1.9954,92900
-119.81,36.78,36,1650,313,660,298,3,79700
-121.93,37.31,26,2182,704,1638,704,2.8981,229800
-117.22,32.82,35,756,135,423,136,3.5234,183900
-121.43,38.61,40,1134,252,675,249,1.3696,65200
-121.71,39.41,22,1814,342,941,323,2.1728,59400
-117.89,33.88,33,1582,256,771,240,5.3836,229600
-117.65,34.08,52,2264,439,1031,437,3.375,144300
-119.62,36.58,13,1788,405,1652,411,2.6858,62400
-119.03,35.34,36,3474,645,1679,616,2.7256,71900
-118.37,36.19,10,443,111,48,21,3.125,71300
-119.71,34.4,36,1846,358,748,329,4.2283,326800
-117.71,34.08,29,1276,283,1216,316,2.5972,134300
-118.26,33.97,52,1331,346,1144,362,1.5326,90600
-122.33,37.58,40,2362,468,992,425,4.7917,359900
-120.98,37.68,18,4197,1006,2203,874,2.166,118600
-121.77,36.53,18,2321,358,803,341,10.1854,426000
-118.08,33.98,36,1492,282,1041,270,4.0677,165800
-122.44,37.71,31,2370,441,1524,470,5.0201,264100
-121.42,38.48,13,7880,1992,4749,1882,1.9657,116000
-118.44,33.79,27,2141,260,635,240,11.6648,500001
-121.36,38.63,30,2619,370,940,359,4.7283,164500
-117.52,33.99,14,13562,2057,7600,2086,5.2759,182900
-122.7,38.99,18,1177,224,181,105,2.3558,134700
-122.11,37.65,18,4335,808,2041,734,3.4861,331600
-122.45,37.7,16,6457,1336,4375,1231,5.1788,267000
-118.13,33.91,34,916,162,552,164,4.9107,222000
-118.4,34.15,41,2394,500,837,417,4.3889,380400
-122.12,37.75,28,794,111,329,109,7.6923,329800
-121.37,38.67,36,1354,258,771,267,2.2723,78800
-117.95,33.86,35,2375,439,1343,424,4.53,193500
-122.22,37.46,13,2888,546,1182,504,6.0255,409300
-121.34,38.61,22,1778,408,875,375,2.6023,142200
-122.68,38.43,18,2723,529,1150,520,3.5885,191900
-117.14,32.76,35,2539,661,1308,629,2.6777,146400
-122.05,37.11,39,1065,248,497,208,4.5972,146300
-121.94,38.35,8,3157,559,1758,569,4.412,140100
-118.17,33.8,26,1589,380,883,366,3.5313,187500
-118.29,33.74,29,1503,411,1368,390,2.1473,195300
-121.3,38.01,29,2289,449,1215,435,3.2788,100000
-117.92,33.85,44,1231,258,682,244,3.2344,170100
-120.76,37.61,30,816,159,531,147,3.2604,87900
-121.32,38.67,31,2532,479,1396,467,4.0417,114500
-119.03,35.38,52,1695,290,540,260,2.7312,147100
-117.6,34.11,18,6025,1062,3360,1028,4.8889,155700
-117.34,34.02,28,2683,708,2047,636,2.275,85400
-119.03,36.08,19,2736,549,1432,503,2.6944,67700
-117.98,34.13,29,2110,460,1890,448,3.6806,130500
-117.88,33.83,22,3522,543,1706,524,6.4685,241200
-117.93,33.74,30,1654,434,1843,467,3.1403,153000
-117.08,33.82,6,1771,293,935,279,4.065,148200
-121.29,38,4,1392,322,1784,309,2.375,124500
-117.87,34.12,34,1004,220,772,217,3.8571,174500
-118.19,34.12,35,2524,749,2487,679,2.4932,167700
-121.83,37.2,6,3694,574,1554,527,6.8333,348000
-118.34,34.02,44,1527,246,608,245,4.0357,187800
-117.45,34.1,9,4288,1017,3156,900,2.7827,105800
-118.36,33.82,26,5166,1313,2738,1239,3.3565,360800
-117.96,33.75,22,2300,539,1625,542,2.78,196300
-121.29,38.12,18,1534,275,741,263,3.9607,132500
-122.72,38.58,4,7042,1100,2936,1043,5.0555,240800
-121.25,39.17,9,999,189,411,176,2.125,151800
-116.51,34.85,15,3149,713,1281,486,2,64700
-117.84,33.79,37,2733,460,1378,476,5.3041,235700
-117.61,33.67,3,4541,720,1600,583,6.8004,284900
-117.9,33.8,22,2964,829,2639,771,2.4833,157500
-118.15,34.7,36,2696,454,1192,452,3.9615,116300
-122.44,37.78,16,883,236,601,219,2.151,146900
-122.35,37.96,32,1991,504,1139,423,2.0353,113600
-122.23,37.76,52,1705,246,658,253,5.75,306300
-118.57,34.25,34,5098,778,2239,778,5.6149,273100
-122.46,40.52,13,2085,322,1077,333,5.2149,146500
-117.86,33.75,31,1761,515,1810,468,1.9309,173400
-121.21,38.76,16,1608,296,792,286,3.1583,239200
-121.07,38.94,14,1710,294,839,297,4.7143,150700
-121.39,38.63,34,1226,180,359,167,3.8068,150400
-118.09,34.57,4,9761,1683,4970,1535,4.5266,142900
-119.47,35.13,44,4599,877,2140,831,2.9952,63800
-122.88,38.46,25,1563,314,737,305,2.5687,249200
-120.84,37.47,11,2285,499,1468,471,2.7857,110300
-117.88,33.76,17,1768,474,1079,436,1.7823,205300
-118.14,34.11,52,3367,545,1427,535,5.2292,444500
-117.77,33.67,12,4329,1068,1913,978,4.5094,160200
-122.02,38.02,44,1465,247,817,237,4.8693,156900
-122.43,37.77,52,2514,729,1428,597,2.3977,412500
-116.96,32.79,19,3008,693,2341,689,2.6087,123800
-122.4,37.6,30,5351,1134,2558,1074,3.5817,369300
-117.35,34.12,22,5640,889,3157,887,4.1581,126500
-121.29,37.87,29,488,108,308,115,2.6563,103100
-120.85,37.78,15,3553,659,1684,611,3.3169,131200
-117.04,32.64,5,2329,542,1213,514,4.0298,225600
-122.29,38.19,13,7065,1259,3864,1221,4.7472,148600
-118.39,34.19,23,1875,710,2555,657,2.0968,162500
-118.3,34.07,28,5221,2530,5840,2374,1.8829,300000
-117.45,33.92,35,2552,588,1840,551,2.2548,113300
-122.37,37.58,34,2697,313,810,279,12.4291,500001
-117.15,34.06,25,3670,644,1815,634,4.0658,127400
-117.98,33.94,32,2562,491,1222,446,4.0985,226200
-118.28,33.99,46,1211,321,1153,282,1.7849,99300
-119,34.08,17,1822,438,578,291,5.4346,428600
-118.4,34.22,36,2557,540,1556,491,3.6591,183800
-118.01,33.9,36,1382,257,685,255,5.125,211700
-122.22,37.78,50,1776,473,1807,440,1.7276,102300
-122.17,37.78,52,653,128,296,121,4.175,144000
-118.35,34.05,52,1971,414,1065,409,3.6435,195800
-117.02,32.78,31,2567,507,1198,499,3.4659,163000
-118.09,34.15,49,1467,259,688,260,4.3452,260100
-122.95,40.71,26,2231,421,987,364,2.4792,88800
-117.21,34.08,5,5749,1385,2382,1088,3.0587,143100
-120.13,39.06,22,2465,539,381,146,2.875,87500
-117.23,33.1,4,1862,291,685,248,7.745,237400
-118.37,33.87,23,1829,331,891,356,6.5755,359900
-118.09,33.94,33,1976,404,1379,395,3.8542,175400
-119.98,38.94,23,1564,298,339,147,4.0417,99300
-117.37,33.2,19,928,317,845,319,1.6318,187500
-122.04,37.35,28,1582,264,696,270,5.678,370100
-122.41,37.78,52,1928,836,2124,739,1.1185,55000
-122.23,37.76,52,1316,177,378,162,5.2915,333000
-122.49,37.7,36,1946,340,828,313,5.2811,287700
-117.89,33.72,25,4343,847,3872,850,4.65,197800
-118.4,34.02,40,593,137,371,132,4.6932,332800
-117.88,33.63,21,9565,2289,3162,1831,4.7024,345400
-119.72,37.46,13,1999,375,750,308,2.875,96000
-118.37,34.05,48,1266,234,539,222,4.005,275000
-121.45,38.54,47,1159,250,810,244,2.7787,56000
-122.34,37.57,52,2547,373,876,359,8.2598,500001
-118.51,34.2,34,2871,581,1350,535,3.7049,227500
-119.78,36.82,25,5016,963,2133,928,3.625,89500
-122.27,37.83,49,1655,366,754,329,1.375,104900
-117.7,33.6,16,2092,489,877,392,3.0461,216900
-119.56,36.71,29,1963,392,1208,398,2.5741,73000
-122.04,36.97,30,2695,424,1098,420,5.3972,362300
-121.94,38.38,25,182,48,71,52,1.0208,78600
-117.26,33.09,13,3730,761,1335,603,4.1667,227100
-119.12,36.05,27,1575,321,1063,317,2.1477,53900
-118.28,34.18,50,2195,336,878,309,6.884,365600
-118.34,34.19,41,1524,393,1176,375,2.875,192400
-122.51,37.78,47,2496,494,1201,454,4.0353,342200
-122.28,37.89,52,2070,329,722,306,5.4171,292000
-118.22,33.94,40,930,258,1203,244,2.5938,115400
-121.23,37.81,16,2085,342,1236,345,5.5591,149300
-118.29,34.08,23,1864,937,2795,858,1.8495,212500
-121.48,39.1,19,2043,421,1018,390,2.5952,92400
-118.04,34.13,35,249,31,268,29,15.0001,500001
-122.63,38.34,15,2153,345,979,335,5.1966,325400
-118.02,33.9,34,1636,358,977,357,3.5938,209900
-122.41,37.64,38,1204,268,921,247,4.4464,215400
-118.14,34.08,24,2999,786,2937,796,2.9405,217800
-117.39,34.11,5,2987,457,1821,485,4.8889,138900
-121.14,37.7,29,1343,223,751,225,3.2391,187500
-118.59,34.2,21,1789,679,2300,677,2.754,179800
-122.03,37.97,20,3968,931,2629,903,2.9915,166700
-118.18,33.77,29,1776,606,1391,488,1.1295,137500
-118.14,33.86,36,1703,325,845,308,5.0106,210800
-119.06,34.36,52,1239,320,934,298,1.8618,183300
-118.51,34.43,15,8510,1258,3733,1233,6.1082,253700
-118.05,33.92,33,1999,470,2170,466,3.2371,154700
-118.1,34.15,14,1442,369,782,343,2.7431,177500
-121.81,38.01,47,1942,430,1074,393,2.2361,105100
-121.5,38.63,6,693,143,276,151,3.1944,117000
-118.36,33.91,36,2064,474,1366,421,4.1,243100
-118.34,34.26,37,1776,301,702,265,5.2661,314900
-119.06,34.37,32,3885,759,2504,736,3.6453,201700
-120.51,37.32,13,2109,477,1108,466,2.3099,89600
-121.99,39.15,17,6440,1204,3266,1142,2.7137,72000
-117.77,33.71,5,4050,584,1986,598,7.5847,375700
-122.09,37.4,36,1575,379,1036,382,5.1408,264700
-121.85,37.33,19,2228,559,2845,551,2.6,172800
-118.34,33.94,36,2796,1041,4033,944,2.4886,160700
-118.16,33.77,38,3235,769,1284,752,2.9384,304100
-118.99,37.65,20,2474,625,338,141,5.01,195500
-118.34,34.01,35,1359,359,655,341,2.5568,312500
-118.04,33.76,25,4061,545,1623,527,7.1572,294900
-121.8,37.26,26,1394,238,990,315,4.8862,195000
-118.38,33.85,28,4430,928,2131,885,4.9384,378100
-117.94,34.08,35,2393,417,1336,418,4.87,187700
-117.91,33.62,32,1997,427,944,426,4.4063,500001
-121.34,38.56,12,2975,628,1440,593,2.9896,118600
-121.45,38.52,37,1705,325,827,326,2.6288,71200
-121.91,36.62,52,1220,267,488,265,3.7454,243800
-122.77,38.39,35,2611,475,1293,463,2.75,197500
-117.05,32.61,26,1563,286,1145,313,3.8615,139300
-121.55,39.5,26,3215,827,2041,737,1.0585,45100
-118.37,33.88,44,1325,245,669,253,4.4211,324000
-121.74,37.29,6,7292,1295,2468,1262,5.6411,294700
-120.2,37.84,9,13670,2453,2811,1193,3.2589,137900
-119.73,36.8,24,1316,249,781,260,3.7578,69200
-118.43,34.16,34,2622,467,1233,476,4.0474,379700
-120.82,37.5,21,2974,495,1313,461,4.4886,135400
-123.22,39.16,32,1149,187,499,208,3.6587,154600
-117.05,34.02,21,3098,646,1351,614,2.598,106700
-117.96,34.04,34,1381,265,1020,268,4.025,146900
-121.96,37.31,31,3890,711,1898,717,5.2534,290900
-118.12,34.1,34,2918,555,1435,568,4.2344,306300
-118.17,34.14,45,2257,285,759,305,11.7894,500001
-119.11,36.21,10,1972,455,1469,442,1.5407,58400
-118.3,33.92,34,2053,382,1258,380,3.0139,154700
-118.41,34.02,16,5825,1866,3390,1752,3.0965,320000
-122.25,37.79,50,629,188,742,196,2.6458,125000
-122.42,37.62,36,1017,165,407,159,4.8,306800
-118.54,34.17,25,3352,891,1815,860,2.8528,425000
-116.98,34.07,21,739,125,199,82,4.8958,117500
-121.4,38.63,31,1540,452,1079,444,1.8571,98700
-118.49,34.14,28,3539,441,1190,421,10.6796,500001
-121.7,37.96,33,2396,452,1391,465,3.2813,151400
-122.36,37.59,20,2638,854,1352,718,3.5125,350600
-120.62,37.35,18,874,203,572,190,1.6833,71000
-118.26,33.88,39,1756,320,1055,322,3.2375,105200
-119.33,36.32,19,2778,431,1092,451,5.2561,121300
-119.35,36.42,18,1115,193,1742,176,2.7969,123800
-122.29,37.54,39,1459,285,761,291,5.0081,298100
-118.39,34.02,38,2521,647,1091,597,4.1296,322900
-121.06,39.22,52,1749,422,837,391,2.325,109700
-118.52,34.23,35,1471,210,735,219,8.3841,472200
-117.04,32.63,26,2074,356,1228,335,4.1154,160200
-122.69,38.35,12,1550,187,685,188,7.226,255300
-118.11,34,38,2573,484,1568,459,3.0208,193700
-119,35.36,40,850,227,764,186,0.9407,43600
-119.79,34.45,24,2746,433,1076,380,5.8635,348700
-118,33.82,18,2947,559,1820,551,4.5294,224800
-121.87,37.38,16,3275,529,1863,527,5.5429,269100
-118.35,34.27,32,604,108,314,113,6.2037,205400
-118.3,33.73,42,1731,435,866,403,2.7451,255400
-122.26,37.85,52,2491,474,1098,468,3.075,213500
-117.69,33.62,18,4265,581,2025,544,6.4598,282700
-124.15,40.59,39,1186,238,539,212,2.0938,79600
-121.38,38.68,40,67,17,50,32,1.7596,93800
-122.5,37.74,45,1771,349,1098,342,3.7552,296600
-117.55,34.25,39,1578,317,872,322,4.555,153100
-120.13,35.87,26,48,8,13,8,2.375,71300
-118.08,33.98,39,1042,221,863,228,3.6033,157800
-119.7,34.43,37,1462,306,678,322,5.1545,418400
-121.94,37.26,21,3843,716,1850,705,4.6758,264200
-117.13,32.74,52,1512,321,651,321,3.6852,185300
-117.13,32.91,16,2715,581,1619,584,4,154700
-115.52,33.13,18,1109,283,1006,253,2.163,53400
-124.15,40.79,37,2692,488,1263,486,3.0216,86400
-121.01,37.64,36,1981,507,1998,468,1.9013,69900
-121.3,38.25,27,2475,548,1703,517,2.5727,86100
-118.03,34.01,10,6531,1036,2975,1018,6.2319,403700
-122.29,38.31,25,4927,1005,2756,998,2.7325,162900
-122.7,38.66,43,1384,284,582,224,3.9063,210000
-117.09,32.68,20,2569,737,2341,705,2.0114,104900
-122.27,37.78,52,1222,264,630,265,3.7708,215300
-117.62,34.02,16,2040,325,1207,324,5.0431,164100
-118.08,33.88,27,3065,736,1840,719,3.6417,208100
-115.57,32.8,16,1307,359,961,327,1.1853,72600
-117.89,33.98,5,3088,711,1415,641,2.5125,184500
-117.68,33.48,15,1786,299,727,293,5.0527,231400
-121.28,37.82,10,9205,1774,5935,1673,3.65,119400
-117.98,33.68,17,2603,373,1265,382,6.8039,332900
-122.3,37.53,38,984,171,429,157,5.3261,376800
-122.86,40.56,12,1350,300,423,172,1.7393,81300
-118.21,34.22,39,3008,386,1240,370,9.2463,500001
-122.22,37.81,52,2944,536,1034,521,5.3509,302100
-122.04,38.26,34,3082,702,1795,703,2.7885,105900
-117.31,34.04,29,2481,383,1188,385,4.7344,134600
-122.45,37.76,52,1457,292,621,315,4.6477,450000
-118.31,33.9,38,1400,399,1131,405,3.5417,198400
-120.45,39.8,47,2149,456,965,419,1.7829,55900
-119.21,34.19,15,3797,692,2216,675,4.7443,229500
-118.33,34,24,873,320,529,308,0.9304,151600
-122.28,37.53,15,5417,1199,2593,1098,4.8047,438000
-121.7,36.55,21,3905,583,1528,586,7.6245,336600
-118.42,34.28,34,1999,427,2391,439,2.8,144300
-117.93,33.76,17,3341,803,3381,825,3.371,161800
-122.19,37.48,45,886,165,492,173,4.2708,267000
-116.66,32.79,13,843,157,918,152,6.2152,240600
-117.93,33.87,29,1221,371,1822,326,1.7935,162500
-118.14,34.15,17,1896,674,971,652,0.8438,175000
-118.13,34.07,20,2130,654,1870,578,2.3664,192200
-121.99,37.54,18,3584,715,1673,661,3.9444,240100
-121.97,38.03,17,3685,685,1939,649,3.7043,139800
-122.1,37.36,32,1433,199,498,201,9.3586,500001
-121.85,36.59,42,891,203,525,212,3.3156,186300
-118.04,34.06,30,2019,551,2481,484,3.1875,154200
-122.14,40.07,31,2053,465,1193,447,1.4923,44400
-118.16,33.84,36,1348,234,643,221,3.6447,211000
