@relation california
@attribute Longitude real[-124.35,-114.31]
@attribute Latitude real[32.54,41.95]
@attribute HousingMedianAge real[1,52]
@attribute TotalRooms real[2,39320]
@attribute TotalBedrooms real[1,6445]
@attribute Population real[3,35682]
@attribute Households real[1,6082]
@attribute MedianIncome real[0.4999,15.0001]
@attribute MedianHouseValue real[14999,500001] 
@inputs Longitude, Latitude, HousingMedianAge, TotalRooms, TotalBedrooms, Population, Households, MedianIncome
@outputs MedianHouseValue
@data
-117.1,33.36,19,3518,658,2091,610,3.2614,168800
-121.16,37.73,7,4956,941,3006,915,3.4426,139000
-116.88,33.05,11,7217,1583,4197,1502,2.8827,166700
-118.23,34.11,35,4148,971,3220,892,3.3389,187100
-118.11,33.89,34,2508,594,1549,545,3.2069,236500
-117.93,33.77,36,3157,582,1842,561,4.5833,190700
-121.79,37.23,17,2281,359,1226,394,5.4193,259500
-117.11,32.69,39,395,159,620,162,2.725,86500
-118.25,34.23,35,2839,592,1413,538,4.1667,271200
-122.3,37.81,52,572,109,274,82,1.8516,85000
-118.27,34.46,10,2184,405,1119,370,4.7437,294000
-117.29,33.18,17,821,176,436,168,3.1667,160600
-119.27,35.5,21,2171,483,1315,450,1.7105,52100
-117.08,33.03,15,3023,623,1283,559,3.3724,137900
-115.4,32.86,19,1087,171,649,173,3.3182,113800
-119.7,36.94,15,1449,277,649,265,2.4861,86300
-122.65,38.92,30,70,38,20,13,4.125,112500
-117.95,34.02,19,1129,258,900,228,3.875,135600
-118.15,33.77,39,2428,634,1312,612,2.7212,266300
-122.47,37.74,52,1538,305,819,319,4.0846,333600
-122.47,37.69,27,2447,720,2104,657,3.449,239100
-117.64,34.08,33,1987,455,1369,475,2.4464,122600
-118.61,34.25,16,8295,1506,3903,1451,5.5111,276600
-117.32,33.17,18,2143,299,828,283,4.2383,239000
-118.03,33.91,35,2323,406,1741,398,4.2437,164100
-122.3,37.56,36,1379,228,750,227,5.5381,282000
-118.2,33.98,38,867,243,950,235,1.8929,163100
-117.11,32.67,43,515,146,445,140,1.6094,93000
-121.88,37.36,30,2453,573,1845,530,3.7396,210700
-122.05,37.36,27,2621,513,1063,523,3.9848,409700
-118.09,34.06,30,1980,552,2264,511,2.6094,179400
-121.95,36.98,34,3745,958,1622,802,3.1546,261200
-117.05,32.56,18,1215,320,1195,349,1.9875,114900
-122.42,37.76,37,1291,588,1846,557,1.3365,225000
-122.48,37.86,52,3914,752,1177,670,6.2113,500001
-121.96,37.43,18,2514,578,2205,545,3.3859,158000
-122.54,38,28,3416,826,1694,800,3.18,277000
-117.35,33.23,4,1837,287,934,277,3.8958,189800
-121.64,36.82,18,1819,283,919,295,4.1696,222500
-118.29,34.03,22,3313,1235,2381,1063,0.7473,168800
-122.11,37.67,32,3028,811,2037,703,3.0645,165400
-117.27,32.85,26,1373,336,608,268,4.425,475000
-118.35,34.03,42,2043,512,1634,501,1.9928,125400
-124.18,40.79,40,1398,311,788,279,1.4668,64600
-122.27,38.04,47,1685,405,835,372,2.3103,134500
-122.49,37.77,52,2342,458,1170,458,3.7036,369200
-122.97,38.53,48,3939,860,1257,571,2.1165,98700
-122.08,37.62,27,1826,309,1016,313,5.64,206500
-121.42,37.74,19,1393,367,915,355,1.1957,103100
-120.7,35.31,24,3504,521,1490,506,4.6719,337000
-121.13,38.37,10,1034,153,478,155,7.0326,241100
-118.24,34.08,52,137,26,65,24,4.025,137500
-117.34,34.08,33,4924,1007,3502,953,3.233,99400
-121.55,38.55,10,6227,1164,2909,1077,4.106,115900
-121.85,37.27,17,1957,261,863,269,7.3339,294200
-117.32,34.02,17,1779,292,1006,293,4.6708,123100
-118.24,34.16,40,2549,591,1156,546,3.3333,374300
-121.83,37.99,23,1970,296,935,279,4.4853,145900
-117.93,33.65,34,2141,425,1559,429,4.2036,220100
-118.12,33.91,35,620,122,381,124,3.7917,183900
-118.23,33.9,34,2462,553,2334,502,1.641,96800
-119.82,34.45,24,3592,533,1683,528,6.7247,333800
-118.23,33.9,45,1285,238,840,211,3.4107,112500
-121.86,37.41,16,1489,262,945,263,7.3861,267000
-118.22,33.82,17,5357,1332,3030,1266,1.9311,138100
-117.14,32.92,15,1558,314,949,332,5.2864,174400
-118.59,34.2,18,847,185,733,178,5.2149,201900
-118.17,33.94,17,1145,209,499,202,4.6389,165500
-122.51,38,17,2449,536,1157,543,3.9519,274200
-118.26,33.99,36,2016,505,1807,464,1.6901,103500
-118.07,34,37,2976,636,2117,598,4.1058,167300
-121.3,38.6,32,9534,1819,4951,1710,3.3926,103400
-118.05,33.81,26,2523,437,1377,450,5.2542,234600
-122.48,37.74,52,2453,508,1056,453,3.6859,311800
-117.75,34.08,33,1067,194,600,201,4.0368,139100
-117.04,32.67,14,3464,683,2139,734,4.0668,137500
-122.68,41.15,32,817,206,224,89,3.631,90400
-118.36,33.95,42,1139,302,1283,306,4.1635,163900
-121.35,38.61,25,4916,1243,2140,1136,2.5511,134100
-122.44,37.72,52,1775,347,1102,367,4.3125,267200
-117.41,34.1,5,4937,1139,2204,812,2.5272,92000
-117.91,33.76,20,4413,1189,4818,1063,2.8594,215100
-120.85,37.57,27,819,157,451,150,3.4934,193800
-118.27,33.97,39,2569,688,2601,630,2.0754,101400
-121.57,38.19,36,1395,264,700,244,2.4353,162500
-122.23,40.57,18,1633,243,750,252,5.1585,150800
-121.36,38.01,16,1080,166,507,182,4.5278,166900
-122.34,37.95,44,1788,368,933,329,2.875,133400
-117.98,33.78,31,2825,546,1908,563,3.9798,187500
-120.49,37.32,10,1275,255,620,240,3.0263,118300
-118.36,34.03,38,2365,638,2259,607,2.0879,120700
-122.27,37.9,52,2041,270,671,253,6.9414,417500
-118.43,34.24,35,1416,261,995,272,3.7143,178700
-118.03,33.94,37,1699,302,889,271,4.3542,179800
-117.27,32.82,42,2820,488,1175,500,4.5083,405200
-122.48,37.76,48,2660,616,1491,602,3.9758,348600
-120.76,38.12,7,7188,1288,3175,1115,3.8488,130600
-118.36,33.88,22,1388,336,930,287,2.7981,275000
-121.31,38.64,19,5407,838,1927,804,4.6302,195400
-116.92,32.76,9,1859,307,947,304,5.9202,181300
-119.78,36.8,34,2200,493,1243,431,1.8514,66500
-118.13,34.69,32,3670,765,1986,673,3.682,108800
-116.6,33.06,23,1731,365,612,258,2.7813,172900
-121.97,37.3,25,5463,1351,2758,1310,3.0079,277300
-118.1,34.13,44,1745,237,693,248,9.7912,500001
-121.02,36.94,33,1541,313,880,272,2.5074,117700
-117.89,34.12,35,1566,321,1396,317,4.05,141300
-122.52,37.94,18,1804,284,600,241,5.9582,500001
-118.1,33.9,40,1880,377,1229,378,4.4167,174600
-117.81,33.74,24,2696,649,1908,626,3.3047,216900
-117.09,33.03,17,2786,396,1228,396,6.4211,220700
-118.25,34,36,1033,267,1112,229,1.7237,105800
-118.71,34.29,24,2983,406,1203,381,6.3236,302000
-117.95,33.82,35,1117,181,496,168,4.3269,224700
-117.7,34.04,13,5301,1025,2870,984,3.5954,163000
-117.36,33.2,26,2447,482,1405,486,3.2917,150800
-121.8,37.7,22,5533,943,2474,910,4.7361,216800
-122.82,38.61,41,2720,501,987,364,4.0294,201700
-116.97,32.78,37,1255,238,671,278,3.7019,138600
-121.96,37.25,19,1858,359,790,347,4.5156,339300
-118.32,34.04,42,1766,404,1117,367,2.0259,168800
-120.01,38.89,24,1669,422,589,281,3.0089,100800
-119.23,34.42,16,630,117,343,100,5.75,325000
-118.19,34.05,42,1291,345,1535,332,1.9083,119200
-117.74,33.51,29,1720,269,612,258,7.8239,500001
-123.22,39.15,36,1166,216,504,203,3.5938,122100
-118.46,34.18,33,1791,386,844,397,4.5081,251400
-119.3,34.39,35,3079,579,1807,589,4.69,199300
-117.09,32.9,16,1989,290,814,291,6.2715,255100
-118.8,34.41,45,1610,406,1148,347,2.7,120400
-117.99,33.67,19,3808,790,1776,756,4.625,282200
-117.21,33.17,16,1787,361,1446,362,3.75,163800
-120.85,37.77,35,404,96,261,100,2.4583,75000
-121.3,37.92,28,3308,766,3201,720,1.7694,73900
-117.05,33.1,13,5516,746,2119,662,6.1868,320200
-118.19,34.03,50,1183,246,851,231,3.2639,142600
-118.12,33.94,31,2210,519,1047,472,3.3292,271300
-121.08,39.02,13,1839,275,752,270,4.2031,209600
-117.51,34,36,3791,746,2258,672,3.2067,124700
-118.28,33.97,31,1068,271,1091,281,1.689,102600
-118.14,34.02,45,1307,283,967,254,2.75,178300
-117.07,32.91,5,2234,256,894,253,10.3354,477600
-122.09,37.67,39,2069,500,1408,478,3.1115,153500
-118.12,34.09,25,4870,1371,3518,1296,3.2307,188400
-122.05,38.26,21,7195,1416,3927,1377,3.0912,126300
-119.12,36.19,21,2645,464,1245,407,2.9145,114200
-118.54,34.18,25,1938,457,1280,425,3.9632,240300
-122.08,37.69,42,1414,274,629,244,3.3478,184900
-118.12,34.6,33,2189,497,1459,443,2.3958,94500
-121.44,38.6,16,2987,864,1240,755,2.8231,137500
-119.3,36.57,32,728,136,461,149,3.0156,109100
-122.64,38.95,28,1503,370,522,268,1.2029,68900
-118.24,33.98,37,1196,364,1622,327,2.125,108900
-118.32,34.09,34,2473,1171,2655,1083,1.6331,162500
-121.35,38.01,15,2682,599,1520,601,3.5982,94400
-121.62,39.16,16,2037,464,1267,451,2.4556,97100
-117.95,33.63,29,1496,282,463,215,6.0516,500001
-117.06,32.57,17,2252,378,1776,365,4.6364,141100
-122.28,37.85,52,610,145,281,132,2.9018,119400
-117.13,32.76,22,2623,732,1283,718,2.1563,127100
-122.41,37.74,47,1728,398,1178,315,3.2813,229600
-119.45,37.21,17,3538,726,1603,629,2.9449,95600
-122.31,37.54,49,1340,281,660,284,4.163,393800
-122.42,37.8,52,1777,486,932,427,3.3643,420000
-118.48,34.01,30,3078,954,1561,901,3.4852,425000
-121.5,38.54,52,1145,133,334,138,8.338,405800
-117.66,34.02,12,5616,871,3019,782,5.5425,202300
-118.29,33.98,41,1582,416,1422,370,1.0516,108300
-117.46,33.94,35,1566,294,1056,279,3.5227,105400
-121.86,39.78,12,7653,1578,3628,1494,3.0905,117800
-118.32,34.04,48,1184,328,953,311,2.3526,156300
-118.15,34.18,45,2612,664,3117,584,2.3029,148800
-117.47,34.07,24,1017,227,568,187,1.5972,112500
-120.82,37.05,15,1385,288,775,255,1.933,140600
-117.83,33.87,5,6971,1449,3521,1423,5.2131,243900
-122.03,37.28,29,3752,468,1320,471,9.8937,500001
-118.48,34.25,35,1442,276,795,268,4.9688,216900
-118.37,34.06,36,1661,395,690,365,3.3438,500001
-117.93,33.86,17,1627,398,1216,369,3.3438,186600
-121.96,36.98,16,4907,1117,2265,1048,2.6757,229200
-117.16,33.61,3,2744,428,1223,366,4.7944,215300
-122.03,37.55,22,9167,1373,4319,1404,6.992,284800
-121.82,37.37,40,802,149,445,143,4.0446,196300
-117.95,33.86,35,2478,431,1333,427,5.2099,191400
-117.24,34.59,4,5027,797,1869,686,3.5507,186100
-118.37,33.87,19,757,148,361,141,6.02,304200
-121.93,37.49,5,1150,311,648,245,3.5714,300000
-117.7,35.62,18,2657,496,1426,483,3.5931,71900
-122.01,37.55,34,2791,495,1276,468,4.9167,256300
-120.1,36.16,17,598,160,715,146,2.3295,55000
-118.14,34.7,12,1984,614,1071,574,1.2532,102100
-118.28,34.03,45,943,289,953,238,2.0673,151600
-122.26,38.33,34,2048,316,780,267,5.815,339200
-118.36,34.22,37,1512,348,1545,351,3.7663,160300
-118.52,34.32,18,7498,976,3189,955,8.1248,374000
-121.32,38.13,5,3136,501,1327,467,5.5942,186900
-118.18,33.98,30,1735,573,2237,545,2.3444,156100
-118.28,33.84,27,2326,533,1697,546,3.8633,187900
-122.56,37.94,36,2023,242,653,241,10.6272,500001
-117.25,32.99,10,4926,749,1478,634,7.472,439900
-121.23,37.87,49,98,24,59,26,3.65,162500
-121.86,37.38,15,2052,405,1380,409,5.8686,181100
-117.07,32.8,31,2550,395,1017,405,5.1488,181000
-122.63,38.96,17,1708,459,633,312,1.75,64000
-121.8,36.94,29,2377,476,1669,499,2.8214,190100
-122.38,37.6,33,2577,590,1867,566,3.3632,265100
-117.65,33.6,13,2319,430,1004,380,5.133,316100
-118.47,34.04,32,2909,748,1310,706,4.516,350000
-118.31,33.93,42,1173,201,602,186,5.5787,142000
-121.35,38.66,8,3322,805,1694,774,2.7011,130700
-122.38,37.59,31,3052,844,1581,788,3.0744,457700
-119.12,35.38,18,1521,269,706,279,4.4196,121000
-118.15,33.92,28,1038,252,912,245,2.5875,161200
-117.1,32.69,29,4174,1195,3675,1124,1.8112,103600
-122.28,38.34,44,1066,190,416,174,3.6389,304000
-119.72,36.72,15,1713,246,766,232,6.8162,127200
-117.2,33.16,13,4503,1137,3094,1091,2.3159,91600
-122.34,37.46,21,1799,293,576,277,7.439,500001
-118.08,34.04,20,5841,1146,3273,1131,4.7222,185100
-118.1,33.85,36,1473,253,713,257,5.9493,228000
-117.98,34.06,36,2391,407,1967,398,4.0274,160700
-117.28,32.77,38,1267,340,442,250,4.3403,500000
-121.44,38.62,37,3009,733,1513,588,1.4387,61000
-117.21,34.28,16,3326,569,527,192,5.7421,167600
-118.38,34.03,36,2101,569,1756,527,2.9344,222100
-121.41,39.04,16,1698,300,731,291,3.0739,87200
-121.03,39.21,28,2843,535,1310,525,3.2337,123100
-121.39,38.64,33,1503,282,652,229,3.6937,99300
-117.2,34.14,14,2647,524,989,479,3.1513,160000
-118.49,34.04,50,2597,340,964,339,13.3036,500001
-118.58,34.19,35,2329,399,966,336,3.8839,224900
-122.43,37.77,52,1862,472,872,471,3.2981,222700
-117.38,33.19,35,928,264,538,248,2.4583,197900
-118.44,34.23,36,1730,387,1099,353,4.0368,183100
-118.42,34.32,30,3027,604,1970,590,4.3409,156000
-118.36,34.05,47,1424,300,632,278,4.0625,295200
-121.4,38.49,12,7290,1283,3960,1248,3.5968,106300
-117.18,32.74,39,3132,738,1200,690,2.5288,274000
-117.14,32.71,52,979,314,975,297,1.2375,100000
-117.96,33.78,26,2136,557,1528,537,2.4931,236100
-116.86,32.87,17,5799,921,2630,843,5.0524,285400
-118.12,33.91,36,1432,265,749,261,3.5772,207400
-122.33,37.53,18,4493,760,1784,725,6.7042,413000
-122.03,37.96,20,2636,691,1142,627,2.1083,162500
-117.87,34.04,7,27700,4179,15037,4072,6.6288,339700
-117.04,32.83,8,2205,348,777,341,6.0266,177400
-121.7,37.91,17,1962,291,825,267,4.8958,187100
-121.58,39.76,19,2487,485,1110,453,3.1061,110200
-117.81,33.69,5,1256,256,880,288,2.4233,450000
-121.33,38.65,23,2446,523,1132,513,2.6266,198500
-121.62,36.69,11,4712,1098,5982,1105,2.5986,135700
-117.01,32.81,26,4499,645,1866,626,5.516,185100
-117.12,32.59,28,2793,706,1825,676,2.6724,144500
-118.85,34.23,13,5094,764,2230,737,6.4823,290900
-121.45,38.57,48,1962,356,704,362,3.5313,147900
-122.42,37.79,52,3364,1100,2112,1045,2.1343,400000
-118.07,34.17,36,2415,394,1215,413,5.5418,326100
-117.02,32.74,12,3301,963,2000,879,1.8594,119200
-121.8,37.35,27,2358,415,1562,383,5.2297,192800
-118.31,33.75,34,2338,393,1031,373,6.287,396400
-119.98,36.9,26,1284,239,820,254,2.5833,62300
-122.28,37.81,17,924,289,609,289,1.5,162500
-117.16,34.9,16,1579,327,934,298,2.7305,73800
-117.31,34.11,52,851,190,731,190,1.9044,64900
-118.31,34.03,29,2438,867,2114,753,0.8351,150000
-119.82,36.82,28,2268,336,752,330,5.2809,151500
-117.97,34.11,18,123,28,121,26,3.0417,137500
-118.16,34.02,47,1055,298,1303,302,2.6964,138800
-121.93,37.31,29,1377,430,969,399,2.6573,252800
-122.32,37.93,33,296,73,216,63,2.675,22500
-117.76,34.07,48,1157,247,677,218,2.8594,127200
-118.02,33.91,35,2182,390,1248,399,5.4236,216700
-118.43,34.15,31,1856,425,795,426,2.8448,360600
-118.18,33.97,30,2887,866,2806,830,2.2122,169400
-118.02,33.77,7,586,118,232,107,5.2077,181300
-121.27,37.88,43,968,249,664,240,1.6458,83600
-118.3,34.01,52,1908,428,1271,394,2.5885,136200
-118.57,34.25,20,4679,609,1945,609,8.7471,419900
-118.2,33.77,24,2404,819,1566,753,1.5076,145800
-121.27,38.65,33,1984,289,842,276,5.2949,173300
-122.33,37.99,4,3999,1079,1591,887,3.911,112500
-116.97,33.78,24,2680,606,1728,527,2.535,74800
-122.31,37.56,52,2351,494,1126,482,3.9688,356900
-117.96,34.08,39,1076,338,1242,332,2.2679,151800
-122.06,36.98,15,3385,669,1571,615,4.2254,320900
-117.92,34.63,34,81,26,53,14,1.4091,137500
-122.16,37.74,52,771,147,355,144,4.1458,143400
-123.82,40.16,19,2283,634,1184,453,1.2227,76800
-118.33,33.99,46,1582,315,777,286,3.2083,149600
-121.37,38.69,35,1093,192,590,190,2.7009,80200
-121.65,36.69,21,7884,2011,4907,1919,2.7367,160300
-121.39,38.55,25,2171,431,1053,422,3.5278,126200
-118.28,33.97,31,2017,566,2063,521,1.9219,107000
-121.36,38.03,14,2356,438,1378,481,3.7375,138800
-121.84,37.24,18,3574,504,1803,536,6.7836,274100
-117.8,33.78,18,3548,474,1506,449,6.925,290300
-117.95,33.82,29,2929,640,1618,584,3.6875,213200
-122.84,38.42,29,2756,551,1381,531,2.9625,237300
-117.99,33.79,29,2470,560,1589,513,3.1801,190500
-118.34,34,49,2465,372,1018,359,4,296800
-117.27,34.14,35,1517,257,658,245,4.4435,97600
-117.41,34,38,2228,571,1697,530,1.9052,83400
-122.9,39.17,45,1314,277,649,232,2.575,73600
-121.64,36.72,17,4203,816,2900,827,4.1742,159900
-121.38,38.62,34,2352,610,1127,592,2.2,116500
-122.27,37.82,43,1007,312,558,253,1.7348,137500
-118.08,34.13,46,1238,147,377,145,8.4546,500001
-122.31,37.6,34,3225,726,1958,656,3.6811,273000
-117.86,34.1,29,1185,197,588,196,5.0832,196900
-117.04,32.62,27,1710,282,1089,297,4.6793,151900
-119.75,36.74,39,1740,351,1098,347,1.8958,51300
-117.94,33.81,26,1589,259,735,315,4.5714,243200
-122.19,37.79,50,968,195,462,184,2.9844,179900
-121.27,38.66,19,1891,266,678,255,6.1872,188700
-118.19,33.78,29,1170,369,1398,373,2.2543,156300
-116.01,33.41,20,1996,515,659,295,2.8684,62800
-117.95,34.08,37,1137,203,672,226,3.2969,189000
-121.32,38.01,20,1903,395,919,359,2.6765,96400
-118.15,34.07,40,1072,204,940,200,3.125,242700
-122.27,38.12,42,5266,1167,3124,1025,2.7375,120000
-122.43,37.64,34,8400,1812,4101,1717,4.1033,301000
-121.48,38.55,52,2216,333,714,327,4.8603,191900
-117.85,34.07,32,761,101,295,95,11.1077,500001
-120.65,35.48,19,2310,471,1341,441,3.225,166900
-122.07,37.64,22,5861,1516,5436,1463,2.5158,134900
-116.48,33.94,10,3254,913,923,486,1.8,81000
-117.3,33.07,14,2670,426,1034,407,6.4247,295100
-121.53,39.53,35,1806,293,683,295,4.5156,91200
-122.08,37.38,36,857,156,448,168,5.0086,366700
-117.09,32.61,21,1945,430,1335,419,3.6467,113000
-118.58,34.23,35,1917,314,1019,340,4.8929,234900
-119.85,36.81,15,1743,310,1011,325,3.755,68000
-122.27,37.56,5,4921,1179,1810,1073,5.6936,322200
-117.74,33.73,18,328,68,391,60,4.1167,87500
-118.19,33.99,40,1547,434,1930,427,3.3869,157300
-121.49,38.49,26,1557,301,986,300,2.6613,77700
-122.27,37.85,52,1966,347,793,331,2.775,152500
-121.33,37.97,38,3166,575,1351,561,3.5404,91600
-120.66,35.28,31,2773,844,1358,794,1.4036,209600
-119.31,34.41,22,2612,494,1361,439,4.1319,245000
-122.74,38.44,23,2819,612,1644,546,2.6576,147900
-119.03,35.42,38,2952,598,1491,568,2.6094,67900
-117.16,32.75,49,1566,494,643,419,1.9637,137500
-119.22,34.27,30,1937,295,695,313,5.0679,234300
-119.74,36.8,18,10862,2401,5466,2209,2.4678,74300
-118.2,34.13,50,2929,588,1931,574,3.3438,173600
-117.11,32.72,25,1491,348,1183,316,1.9583,88600
-118.44,34.15,37,1335,286,539,279,3.2813,301700
-121.84,37.26,5,1808,340,825,339,5.0509,184800
-118.25,34.16,14,3700,945,1681,905,3.9054,200000
-118.12,33.82,42,1493,277,671,267,3.2794,224500
-121.49,38.58,52,569,405,509,367,0.9196,137500
-117.22,34.44,5,4787,910,1944,806,2.6576,98500
-118.31,34.12,39,3895,561,1271,536,8.0073,500001
-122.32,37.92,28,4649,977,2606,953,3.2674,129100
-119.57,36.44,30,1860,337,1123,347,3.4926,94200
-121.62,39.11,5,2320,502,1245,489,3.2465,97200
-117.9,33.93,12,4325,1191,1897,1080,3.3173,247400
-118.32,34.2,29,2209,444,952,403,4.375,341200
-121.88,37.26,25,3025,689,1755,661,3.8893,218600
-117.93,33.66,18,2043,250,702,246,9.6062,414700
-122.09,37.69,20,4296,817,1732,800,4.8036,188300
-121.3,38.04,8,2668,447,1713,444,4.0156,117600
-116.99,33.73,13,16148,3474,6159,3232,1.9961,97800
-122.05,37.35,34,2494,375,1399,382,7.3753,388100
-124.07,40.87,31,334,134,780,130,0.7684,153100
-123.38,39.37,18,3946,813,1899,730,2.6424,124600
-120.46,37.65,17,315,89,130,58,1.4464,79200
-117.96,33.73,22,3479,455,1454,488,6.6324,347600
-122.5,38.4,36,1860,364,777,339,4.1307,295700
-122.03,37.35,25,3095,514,1251,507,5.5388,352100
-117.48,34,12,6751,1153,3266,1134,3.8529,145500
-122.25,38.17,34,778,137,406,136,4.2955,121300
-122.37,37.94,40,1064,266,912,239,1.0521,69100
-119.09,35.43,28,254,35,118,37,4.8571,237500
-122.41,37.76,52,2479,515,1816,496,3.0774,300000
-117.69,33.6,12,3258,421,1464,435,6.5413,332000
-118.34,34.08,50,3457,854,1584,841,3.1078,346700
-117.24,32.79,18,2539,616,964,526,3.4306,275000
-121.98,37.36,35,1440,267,743,259,5.0866,254600
-122.09,37.7,33,4413,1107,2239,1051,2.9861,208200
-118.19,34.02,44,2702,770,3260,721,2.3575,144800
-118.35,33.97,26,1725,431,1130,404,3.2708,128100
-118.43,34.07,34,3203,483,949,439,10.3467,500001
-124.16,40.95,20,1075,214,529,196,3.1406,96000
-117.01,33.75,15,2873,903,1094,659,1.8015,105100
-118.2,34.12,41,1908,503,1557,453,2.9194,162000
-118.93,36.19,30,2685,546,951,523,2.6184,113900
-118.16,33.91,6,3445,847,2467,712,3.1507,144000
-118.4,33.85,29,2085,533,919,489,5.6017,430000
-121.28,37.83,32,696,151,443,144,2.5156,86300
-122.36,37.94,45,907,188,479,161,3.0862,79000
-118.15,34.17,36,930,280,1024,300,1.0846,146400
-116.43,34.1,17,6683,1296,2677,1227,2.4828,84000
-118.25,34.07,43,764,322,1275,306,2,175000
-118.25,33.88,37,1027,217,1042,254,2.2121,98600
-121.39,38.67,35,562,174,240,106,0.9338,112500
-122.86,38.61,52,1753,380,982,380,3.4013,183300
-118.49,34.43,15,8244,1409,4453,1357,5.4829,199600
-121.12,37.48,5,4109,820,3062,713,3.2396,125200
-118.29,34.09,43,1583,658,1941,614,1.9835,225000
-117.27,33.93,2,337,55,115,49,3.1042,164800
-122.67,38.24,29,2644,464,1372,450,5.0544,261800
-122.42,37.8,52,4079,1112,1466,1024,4.5913,500001
-122.27,37.84,52,2436,541,1015,478,1.725,113900
-120.83,35.36,28,4323,886,1650,705,2.7266,266800
-117.2,33.71,24,4210,920,1283,829,2.0881,83300
-117.14,32.8,33,2670,435,1256,431,3.9417,179800
-122.27,37.77,23,5679,1270,2690,1151,4.7695,291700
-121.55,39.06,25,1332,247,726,226,2.25,63400
-122,38.35,34,432,65,208,71,5.5435,136000
-119.63,36.33,14,2928,600,1633,559,1.8385,67500
-117.87,34.08,33,3630,800,2257,796,3.2469,206900
-117.09,34.01,37,106,18,27,12,4.0556,131300
-121.37,38.55,21,2713,432,1287,440,4.5815,125500
-119.12,35.37,13,4527,713,2170,671,4.8266,146200
-118.53,34.16,32,3554,762,1623,750,3.6141,290600
-122.04,38.28,25,3304,493,1464,488,5.2527,130600
-121.02,37.71,25,207,41,87,43,3.6023,131300
-118.15,33.88,24,4232,1092,2688,1035,2.52,146000
-120.44,34.87,13,2312,352,1084,388,5.038,194000
-118.35,33.88,36,1567,362,1054,386,3.2594,233900
-117.12,32.7,38,818,217,953,231,1.0531,65700
-117.99,34.13,37,1568,371,1618,350,2.9605,129400
-118.07,33.79,26,4422,624,1936,625,6.4288,320700
-117.09,32.77,31,3062,596,1263,539,3.0875,291500
-119.76,36.76,23,3800,1003,3786,917,1.4766,50600
-118.09,34.18,34,3113,409,1139,418,10.2289,500001
-117.98,33.68,14,3396,477,1542,472,7.3982,369100
-117.33,33.67,27,4376,1003,2667,870,1.9194,100600
-118.39,34.16,37,1388,286,547,258,5.1584,444700
-119.02,35.41,31,2348,701,1413,611,1.3222,51400
-116.95,32.84,31,1307,245,752,231,3.4286,129400
-119.47,35.14,19,4190,690,1973,702,3.9929,88300
-120.44,34.97,22,1619,360,1509,384,1.7941,110300
-121.29,38.14,27,836,132,303,133,3.875,127400
-118.02,34.07,21,3245,959,3528,887,2.3236,156300
-117.78,33.87,16,5609,952,2624,934,5.3307,169600
-120.18,39.28,14,10098,1545,701,254,4.0819,141300
-124.3,41.8,19,2672,552,1298,478,1.9797,85800
-118.18,33.98,40,1698,431,1280,405,2.625,206300
-120.82,37.49,25,1611,285,882,261,3.5547,122400
-118.3,33.72,28,2647,658,1459,595,3.4474,253400
-120.76,38.65,17,2319,430,1126,372,3.5511,155900
-118.28,34.03,41,1933,791,3121,719,1.8539,147500
-121.9,37.27,33,3410,583,1739,588,5.0714,255600
-118.9,34.18,20,1288,179,539,181,5.8652,302600
-122.53,37.87,20,1814,282,658,253,7.9977,400000
-122.28,37.5,33,6499,998,2694,957,7.4787,431300
-122.31,40.89,18,754,161,247,107,2.2583,78800
-122.27,37.85,47,2077,400,719,326,2.2431,172700
-119.21,34.26,31,224,88,326,88,2.375,55000
-122.29,37.87,52,895,198,386,204,3.875,182600
-117.57,34.15,3,12806,2219,4249,1499,5.485,343100
-121.33,37.99,15,4472,1079,1837,976,2.5,175900
-117.66,34.12,16,3853,541,1726,497,6.1195,251100
-117.95,33.84,34,1229,215,1035,218,3.5455,180000
-118.36,33.86,35,2126,434,1044,433,5.5456,297400
-117.66,34.09,23,1426,313,954,319,3.0357,151500
-117.9,34.05,33,629,76,253,75,7.6286,330400
-118.86,34.19,29,1326,185,586,187,6.5474,422900
-118.17,34.01,30,1228,358,1603,323,3.0225,130800
-118.37,34.21,34,2272,558,2164,484,3.7143,175700
-121.88,37.41,23,3224,652,2183,655,4.3807,226900
-117.66,33.58,16,3016,394,1172,382,7.5196,315600
-122.32,37.52,17,6645,1034,2557,1032,6.3892,480800
-118.21,34.08,26,2574,807,3163,802,1.9495,173200
-121.13,38.87,48,1127,188,530,186,3.0917,128100
-117.06,32.78,31,2485,436,942,448,4.8,220800
-118.33,34.02,46,2223,361,968,373,4.26,182600
-119.77,36.75,44,1818,412,1680,418,1.7083,48300
-119.26,36.61,33,560,90,310,113,2.5417,118800
-122.08,37.34,28,1643,216,594,205,12.367,500001
-118.41,33.97,44,2789,503,3732,474,4.6176,352300
-120.9,38.2,16,3120,641,1319,526,2.0472,93200
-118.27,33.95,34,1261,315,1027,303,2.2946,88800
-121.92,37.31,34,876,150,424,163,5.2769,241100
-118.03,33.92,35,2108,405,1243,394,3.6731,167000
-122.46,37.59,21,12902,2118,6160,2082,5.7653,325800
-118.12,34.11,48,2124,319,785,319,5.2131,359600
-118.72,34.29,22,3266,529,1595,494,6.0368,248000
-120.45,34.65,21,1182,243,733,251,3.1442,131600
