@relation california
@attribute Longitude real[-124.35,-114.31]
@attribute Latitude real[32.54,41.95]
@attribute HousingMedianAge real[1,52]
@attribute TotalRooms real[2,39320]
@attribute TotalBedrooms real[1,6445]
@attribute Population real[3,35682]
@attribute Households real[1,6082]
@attribute MedianIncome real[0.4999,15.0001]
@attribute MedianHouseValue real[14999,500001] 
@inputs Longitude, Latitude, HousingMedianAge, TotalRooms, TotalBedrooms, Population, Households, MedianIncome
@outputs MedianHouseValue
@data
-118.52,34.02,24,7418,1755,2713,1577,5.0867,500001
-121.3,38.89,45,1529,317,793,281,2.9866,91300
-122.29,37.91,40,2085,329,796,339,5.5357,273700
-117.78,34.05,39,2933,590,1886,550,3.9224,131300
-120.57,39.78,15,1291,283,582,242,2.1216,102000
-122.46,37.74,51,1905,291,707,284,6.2561,431000
-121.48,37.77,19,2364,373,1264,390,5.0176,274200
-116.22,33.74,26,4120,858,2918,815,3.3107,69400
-119.23,34.3,18,1713,244,690,239,6.9483,404300
-121.93,37.27,28,3428,753,1753,729,4.1033,281000
-121.98,37.24,35,3574,485,1325,476,8.5425,500001
-118.25,33.97,37,794,210,814,213,2.2917,112000
-121.46,38.7,32,965,183,568,188,3.8611,93900
-121.37,37.77,19,2610,474,1290,452,4.1298,222800
-118.36,34.08,52,1965,480,794,451,3.2824,304800
-118.35,34.06,52,1368,322,617,303,5.3819,440900
-118.34,33.8,33,2194,469,987,397,5.0951,318900
-122.17,37.75,41,1257,271,828,230,2.5043,92300
-122.04,37.96,20,1143,346,578,298,2.2411,151800
-118.39,34.03,19,1450,509,746,437,3.1415,55000
-121.97,37.36,36,765,134,306,136,4.575,247600
-118.05,33.73,25,2472,450,1301,467,5.0699,266100
-120.63,38.73,11,4577,836,1944,700,4.0675,140200
-118.71,34.27,26,990,223,719,232,3.163,179400
-119.08,36.21,20,1911,389,1241,348,2.5156,59300
-122.21,37.78,52,1056,224,792,245,2.6583,142600
-118.6,34.16,32,3999,667,1628,631,6.0794,338500
-117.55,34,17,3583,700,1587,719,2.6979,75000
-119.33,36.22,9,3748,644,1955,620,4.2011,108100
-117.85,33.79,46,1846,383,867,336,3.4234,200000
-117.28,32.74,33,4168,1112,1785,984,2.7515,247700
-120.06,36.95,24,646,134,454,149,2.125,61900
-116.5,33.69,20,4810,1074,1304,740,2.25,248100
-116.24,33.71,10,9033,2224,5525,1845,2.7598,95000
-117.21,33.95,5,8403,1240,3962,1150,5.2174,155500
-119.08,36.02,26,1748,346,891,303,1.9439,62100
-121.83,36.62,33,1771,398,1037,388,2.7708,161800
-120.43,37.35,15,1613,203,673,213,5.9378,212200
-118.4,34.04,42,1298,174,420,190,12.8483,500001
-122.22,37.81,52,2927,402,1021,380,8.1564,390100
-122.26,37.54,16,2118,333,770,318,7.2477,376000
-122.5,38.82,12,2394,443,877,341,2.5625,109200
-117.24,32.75,36,2831,669,1279,660,2.9896,252700
-121.94,38.36,2,4953,735,1791,562,5.0346,205100
-116.29,34.18,15,4203,966,1756,695,2.182,60800
-118.3,33.98,52,1371,315,986,277,2.9432,94000
-118.38,34.07,21,3653,956,1510,890,3.5573,500001
-122.56,37.97,52,1833,324,735,306,4.6944,398900
-118.35,34.16,49,1305,228,584,255,5.636,267900
-121.81,38.58,17,1964,314,808,286,5.9629,286000
-118.37,33.93,10,199,41,61,56,2.8958,245800
-117.25,32.73,39,1688,256,635,272,4.5938,367400
-119.79,34.44,25,1479,314,977,309,4.1797,271800
-118.41,33.77,22,7554,991,2808,946,10.06,500001
-117.64,33.88,13,8010,1366,3920,1309,5.536,204800
-118.27,33.95,29,1579,351,1056,322,2.3056,98500
-119.65,36.33,52,1257,257,624,243,2.3523,59100
-121.22,38.92,19,2531,461,1206,429,4.4958,192600
-118,33.74,25,2767,346,1148,372,6.394,316700
-122.59,38.92,15,1410,329,599,273,2.1953,75000
-122.36,37.96,39,246,57,316,52,0.716,104200
-118.16,34.03,40,2201,636,2682,595,2.359,143400
-122.65,38.25,23,4030,813,1852,778,3.402,193300
-117.23,32.86,15,1703,320,587,282,5.0855,209800
-120.84,38.81,11,1280,286,609,248,3.1635,132600
-119.19,35.96,25,2014,402,1160,362,1.881,52500
-121.92,37.33,52,2125,382,930,387,5.2831,299500
-121.98,37.82,18,9117,1248,3280,1167,8.003,351300
-121.28,38.71,35,3095,594,1550,576,3.575,113500
-121.23,37.84,28,1347,241,713,225,4.0208,155700
-117.13,32.75,37,4142,1031,1936,968,2.693,174100
-118.42,34.16,25,2769,566,1201,545,3.6641,386100
-117.8,33.52,50,1152,341,519,225,3.053,500001
-119.34,36.21,22,3065,726,2165,738,1.4792,54400
-117.96,33.87,37,1785,360,1155,403,4.7984,175800
-122.2,37.47,44,1927,332,846,362,4.2083,278200
-117.03,32.74,35,1878,454,991,409,2.4345,129700
-122.35,40.54,17,2280,453,976,434,2.71,97800
-118.09,34.15,45,1345,356,749,327,2.8007,210900
-118.06,34.03,36,21,7,21,9,2.375,175000
-118.45,34.03,41,1240,320,711,304,3.3482,318100
-119.82,36.64,30,1694,312,1008,321,2.2466,96000
-122.03,37.99,35,3103,537,1614,566,4.9022,169300
-122.24,37.81,52,2026,482,709,456,3.2727,268500
-122.28,37.78,50,1487,306,730,327,2.5139,219000
-120.8,37.52,13,2920,481,1602,490,3.9286,145800
-118.39,34.23,43,1193,299,1184,320,2.1518,161600
-117.87,33.87,15,1898,476,1766,455,2.4929,158500
-122.4,37.72,41,1975,440,1528,424,3.8625,218300
-118.13,34.07,32,1880,428,1404,424,3.085,220500
-122.63,38.95,11,686,127,246,86,1.7083,77300
-116.87,33.57,12,1153,265,446,195,3.038,128100
-122.14,37.86,20,6201,1182,2415,1141,4.5744,314000
-117.8,34.1,17,5153,1164,2949,1083,3.5603,174600
-120.79,37.82,17,4227,729,1809,679,3.2667,269500
-122.65,38.23,52,1923,393,910,345,3.45,200600
-118.25,33.87,18,6812,1263,3704,1216,4.25,169200
-118.07,34.08,37,1210,252,733,243,2.806,214600
-117.07,32.67,28,2758,623,2179,631,2.3814,112300
-118.33,34.2,43,2322,418,1106,433,4.3631,284600
-121.97,37.8,17,3279,418,1222,381,7.9168,356000
-117.06,32.57,16,1269,282,1609,298,2.6985,156500
-120.96,37.51,30,1288,237,720,233,2.3864,139100
-122.06,37.58,15,8112,1376,4576,1348,5.6758,253400
-121.03,37.64,22,2001,387,1520,387,3.148,102300
-122.25,37.82,28,3337,855,1520,802,3.9063,225000
-122.95,40.67,17,1498,331,574,242,2.0268,94200
-118.28,34.76,19,3430,601,1817,571,4.7875,163600
-121.46,38.58,40,1394,397,689,353,1.7765,109800
-118.46,34.27,30,1576,282,1004,284,4.8015,179700
-121.93,36.99,19,6356,1100,2954,1070,4.7325,283500
-117.8,33.76,27,2655,345,1017,335,6.9014,366800
-122.04,36.96,42,1149,264,703,232,2.5865,206400
-122.29,40.43,21,2842,640,1658,608,1.9943,59800
-121.45,37.72,2,2239,321,766,219,5.75,240200
-118.18,33.89,25,5896,1464,4149,1362,2.6742,131900
-118.15,33.89,33,2848,641,2319,647,3.407,190800
-120.71,35.27,9,2568,421,1149,398,5.4287,331600
-123.88,40.93,28,1272,259,519,220,3.2891,106300
-118.13,34.02,38,1243,310,788,286,2.5852,185100
-121.81,37.27,22,2996,695,2169,607,4.3438,209700
-118.31,33.83,27,2880,802,2083,727,2.9619,223400
-118.34,33.88,31,3122,727,1885,715,3.8657,298400
-122.2,37.75,36,606,132,531,133,1.5809,70000
-122.26,37.84,42,2555,665,1206,595,2.0804,226700
-122.45,37.76,51,2564,457,810,442,5.6235,500001
-118.11,33.91,22,1981,472,1231,457,4.0878,153700
-119.08,35.32,8,11609,2141,5696,2100,5.0012,106300
-117.87,33.74,31,2338,652,3289,631,2.6734,158500
-118.16,34.06,27,1675,274,785,275,5.828,301100
-118.19,34.02,40,474,124,546,121,2.3438,137500
-118.47,34.05,22,5215,1193,2048,1121,4.7009,500001
-121.3,38.61,25,2707,464,1423,490,4.3235,116900
-122.04,37.34,28,3081,460,1260,461,7.5372,432600
-122.11,37.05,18,3337,549,1449,519,5.1412,315800
-119.96,35.99,25,1047,270,1505,286,2.0976,47700
-121.76,37.26,17,250,52,141,51,4.6458,500001
-117.51,33.97,35,352,62,184,57,3.6691,137500
-121.67,39.26,29,3041,683,2106,687,1.6315,58000
-118.28,33.77,47,307,69,374,65,2.9063,146900
-118.32,33.9,35,3189,680,1882,651,3.6625,188000
-122.6,38.24,16,1410,209,741,229,4.725,204500
-122.65,38.47,24,2268,330,847,296,3.858,214400
-122.02,37.55,33,1325,274,909,267,4.5687,177200
-118.43,34.17,34,2180,424,906,429,4.4464,353100
-118.06,34.09,38,2036,388,1096,371,4.0625,262500
-119.47,35.4,32,2167,421,1301,394,1.9718,69800
-123.32,39.42,22,2085,432,1133,402,2.3906,92600
-122.08,37.63,31,767,171,548,185,3.7614,176000
-118.18,34.03,40,2631,698,2920,677,2.0764,145600
-117.77,34.12,15,4260,770,2007,695,4.4609,230000
-117.87,33.9,21,3181,447,1416,469,6.8268,280300
-117.89,33.75,31,1205,280,1476,301,4.0231,139200
-117.09,32.66,46,844,147,423,161,3.375,136300
-118.32,34.62,31,1398,273,884,299,4.8409,264900
-121.44,36.84,7,1644,338,1143,331,4.005,180400
-117.88,33.84,34,1410,214,837,240,6.1168,213900
-119.27,34.27,52,1577,343,836,335,3.5893,206600
-122.27,37.89,52,3046,373,975,365,8.8342,430500
-118.4,37.36,34,2465,619,1172,575,1.9722,116100
-118.55,34.17,36,2127,297,761,274,7.8392,500001
-116.26,33.72,10,9404,1827,3208,1283,3.1086,105800
-120.37,38.23,13,4401,829,924,383,2.6942,123500
-122.41,37.8,52,1724,416,1016,395,3.3839,400000
-121.35,38,6,1649,369,732,350,3.4231,123800
-122.04,37.53,25,4458,922,2998,890,3.9667,218500
-120.04,38.86,16,2708,481,712,261,3.7891,117700
-119.03,36.08,19,2471,431,1040,426,3.25,80600
-121.06,37.18,30,2603,507,1491,473,3.0909,123400
-116.99,34.88,23,6060,1165,2920,1072,3.1528,69000
-122.26,37.85,52,2643,626,1212,620,1.9167,159200
-121.29,37.95,52,288,86,272,54,0.696,42500
-122.42,38.27,25,3282,566,1244,483,4.5313,308400
-117.93,33.71,10,2775,717,1581,633,4.1366,158800
-118.2,33.78,52,2662,893,3018,763,2.3305,162500
-117.21,32.81,33,4773,873,1954,845,4.3862,184800
-118.2,33.77,42,517,233,995,212,2.225,106300
-117.08,32.7,37,2176,418,1301,375,2.875,98900
-118.47,35.72,18,4754,1075,1366,690,2.0694,81200
-118.53,34.18,16,7194,1976,3687,1894,3.1887,189300
-116.94,32.83,38,1701,317,872,304,3.7831,147800
-118.12,34.07,45,1770,423,1410,389,3.0592,212500
-122.47,37.71,42,1961,427,1211,409,3.5156,239400
-118.22,33.98,36,1514,453,1496,448,2.1044,148200
-117.73,34.08,33,1350,265,1251,257,2.9063,115200
-122.15,37.69,36,1545,273,863,267,4.0109,192900
-121.53,38.58,33,4988,1169,2414,1075,1.9728,76400
-122.54,37.9,41,3170,622,1091,528,3.7813,389200
-122.35,37.95,45,2142,431,1318,431,3.0737,111600
-122.75,38.54,6,6719,1016,2699,997,5.4886,254200
-121.43,37.74,52,994,258,623,264,1.725,111500
-121.89,37.28,35,2418,375,988,374,6.0936,365400
-117.98,33.91,16,10621,1782,3836,1480,5.0923,257200
-118.45,34.28,38,1527,332,1303,340,3.5714,152000
-118.33,33.86,36,854,160,473,150,6.3992,259600
-122.12,37.7,41,3495,787,1849,750,2.679,144900
-118.37,34.21,33,2034,470,1990,423,3.7455,159600
-122.57,37.97,47,5416,1115,2177,1027,3.5055,382100
-118.17,33.78,29,2920,962,3580,772,1.7393,140200
-122.24,37.76,52,2646,581,1128,522,3.0718,266700
-122.42,37.74,52,2084,550,1438,516,2.3087,258600
-118.21,33.81,43,905,199,764,204,3.3214,162200
-118.38,33.95,35,3259,967,2003,920,3.2708,400000
-117.11,32.76,31,2293,549,1108,557,3.3854,204400
-122.18,37.73,42,4074,874,2736,780,2.455,82400
-117.44,33.94,32,2349,452,1479,425,3.9118,114100
-116.51,33.89,21,1284,306,537,233,1.95,61000
-117.87,33.87,16,1332,368,1534,295,3.0227,297100
-118.33,34.17,44,1934,375,750,365,2.473,251800
-122.3,38.3,52,1128,207,450,197,3.3542,154600
-122.27,37.86,52,1088,305,486,267,2.6071,250000
-118.99,35.39,36,1438,348,1054,341,1.8319,55400
-119.02,35.39,30,227,75,169,101,1.3527,60000
-119.88,34.44,27,4724,793,2394,738,5.5954,261400
-122.48,37.57,34,4648,806,2282,814,4.5556,249000
-118.43,34.3,33,2443,498,1601,484,4.0223,146000
-121.46,38.55,52,3126,648,1789,558,1.7616,84100
-121.47,38.68,19,946,182,474,173,5.0155,97300
-122.14,37.77,27,2229,365,1297,355,4.8304,279100
-121.63,39.76,22,2598,482,1151,490,2.8182,109700
-120.46,34.66,5,2904,702,1302,618,3.0081,135200
-118.31,34.26,37,1444,246,624,239,5.76,239400
-122.03,37.27,32,4350,645,1551,609,7.8279,500001
-118.27,34.25,39,699,150,358,143,4.4375,195800
-118.04,33.98,25,3040,831,1580,735,2.3182,182100
-117.13,32.81,19,2157,554,1349,535,2.7652,177400
-118.41,34.19,37,1993,425,939,400,2.8021,224600
-118.2,33.92,42,1411,314,1432,322,3.0871,138800
-122.01,36.99,29,227,45,112,41,6.4469,271400
-117.94,33.92,32,1053,207,1038,222,4.6696,165500
-122.47,38.34,15,2411,446,1144,407,4.3472,261000
-122.3,38,34,1712,317,956,341,4.4394,162000
-121.96,36.99,23,3209,748,1423,666,2.7375,238000
-121.01,37.33,17,1926,410,1054,321,1.6214,71500
-121.52,38.53,31,3089,585,1366,561,4.2885,160300
-121.32,38.62,29,2430,448,1087,394,3.0864,177900
-117.34,33.94,20,4589,594,1660,595,7.4141,236500
-122.14,37.43,18,2060,563,1144,600,4.0686,378600
-121.32,38.89,9,5927,1269,3369,1176,2.8194,111300
-118.13,34.02,41,734,190,565,191,2.2813,192000
-121.28,38.61,22,2938,619,1501,561,2.7356,96100
-122.06,37.7,33,3906,790,1912,770,3.5187,209400
-118.3,34.03,40,1695,374,1138,357,2.7125,150000
-116.44,33.77,18,4872,1110,955,656,2.2439,97500
-122.23,37.8,52,1252,299,844,280,2.3929,111900
-116.33,33.75,5,19107,3923,2880,1376,4.036,158500
-122.17,37.88,33,3626,502,1348,480,7.6107,423200
-118.48,34.16,30,3507,536,1427,525,6.7082,500001
-122.07,37.06,31,1634,370,939,332,3.8625,232300
-121.03,37.69,6,2607,557,1266,475,3.4632,137700
-121.52,39.5,33,1462,241,569,231,3.2833,82600
-118.12,33.77,20,4534,954,1941,892,6.0362,463500
-122.36,40.55,21,2500,466,1428,502,2.6513,113300
-118.38,34.18,40,2079,568,1396,526,3.0061,190800
-121.83,37.3,17,1299,211,825,217,4.5,235800
-122.82,38.39,32,1437,257,752,245,4.7422,240900
-122.42,37.77,52,4226,1315,2619,1242,2.5755,325000
-119.65,36.35,21,1745,266,837,292,4.3911,107900
-118.23,33.9,28,1108,284,1498,289,2.4706,88800
-122.27,37.85,47,1375,307,843,319,1.3785,142300
-121.27,38.75,21,4812,1117,1985,1045,2.5083,128500
-119.71,34.42,39,1172,322,606,316,2.16,259100
-121.62,36.67,45,1827,408,1507,410,2.8942,129000
-121.94,37.31,5,2364,578,1102,502,5.2642,246400
-122.07,37.31,24,4401,698,1818,685,7.2986,500001
-122.49,37.78,47,2695,643,1505,644,3.0877,329100
-118.36,34.07,40,1821,447,777,441,2.3375,355200
-117.01,32.8,17,1042,210,650,215,3.1,84200
-122.88,38.34,20,3404,628,1641,585,5.0574,276200
-117.23,32.87,15,2290,662,1034,594,3.0104,204200
-118.34,33.92,6,1047,271,740,248,3.425,193800
-117.14,32.72,43,1073,344,660,279,2.0529,168800
-122.68,38.44,29,2796,588,1346,562,2.9107,169700
-119.71,36.77,11,5112,1384,2487,1243,2.1461,75900
-118.37,34.2,34,2199,609,2488,597,2.9861,171800
-117.25,32.75,37,1189,377,645,377,2.4672,216700
-122.18,37.77,52,2744,547,1479,554,2.2768,96200
-122.45,37.71,52,1658,322,1086,326,3.8583,261600
-117.06,32.59,13,3920,775,2814,760,4.0616,148800
-117.86,33.76,15,851,297,1326,254,2.8289,117500
-121.82,37.27,16,2030,321,1343,365,6.3566,279100
-117.96,34.03,35,2093,407,1755,403,3.4115,150400
-121.81,37.33,4,5532,778,3651,770,7.2982,343000
-118.23,33.91,34,1060,276,1215,250,2.0804,84700
-122.19,37.74,43,707,147,417,155,2.5139,83400
-118.1,34.16,46,2863,513,1412,498,5.3272,330200
-117.06,32.58,17,2724,567,2213,554,3.8529,147700
-120.16,39.04,18,2040,402,350,129,4.0313,126000
-118.14,33.97,36,1407,385,1763,350,2.6364,150000
-117.76,33.79,4,8974,1268,3754,1241,8.2653,374000
-119.92,38.91,15,3831,625,984,328,5.0718,162500
-120.46,34.65,14,885,223,533,224,2.5966,109300
-117.27,32.84,26,3940,657,1180,600,6.1025,500001
-117.88,33.82,17,2247,705,1382,618,3.8631,225000
-117.49,34.02,35,2051,427,1466,425,3.6711,108200
-118.48,34.2,12,3831,1083,2258,967,2.4375,255400
-117.95,33.9,15,3057,479,1679,498,6.8429,372600
-119.51,34.4,24,3422,596,1763,601,5.2039,301300
-117.3,34.15,40,961,199,509,182,2.06,85500
-122.3,37.9,37,2125,489,912,462,2.9219,217200
-118.41,34.02,19,4702,1472,2636,1334,3.3955,225000
-122.43,37.79,52,3020,842,1294,769,3.4375,500001
-119.35,36.2,29,1938,404,1487,414,1.7462,51100
-120.52,35.24,5,4413,804,2003,725,5.0267,253300
-121.86,37.39,17,1777,328,1235,329,5.4225,258100
-118.11,33.81,36,1252,209,558,214,3.9722,235600
-118.16,34.01,36,931,246,732,235,1.7679,142800
-117.19,32.84,35,2263,427,1001,408,3.875,172000
-121.33,38.01,27,1612,234,630,255,5.318,155100
-118.3,33.97,44,1521,289,1074,285,2.0673,99800
-117.87,34.07,21,4723,882,2210,768,3.8167,258700
-118.45,34.05,23,4099,1287,2103,1217,3.7549,275000
-120.21,36.98,21,1667,303,861,276,2.6012,92200
-121.75,39.88,16,2867,559,1203,449,2.7143,95300
-117.77,34.11,28,1998,414,1124,389,3.75,180900
-117.09,32.76,29,1650,496,882,445,2.2287,140000
-118.42,34.15,48,680,131,268,126,4.615,371400
-121.95,37.38,22,765,198,390,176,3.1812,87500
-118.58,34.22,35,1969,339,950,340,4.875,230400
-118.31,33.87,27,3348,695,1545,625,4.7543,296300
-118.27,34.07,42,1175,428,1593,407,2.3438,213300
-118.07,34.1,28,676,177,543,185,3.2361,187500
-118.07,33.99,41,1204,252,1002,248,3.0577,163300
-118.44,34.18,17,1546,592,2423,556,2.1977,154200
-122.94,38.53,49,1141,239,505,184,3.7143,148800
-121.87,37.21,18,1080,122,382,121,9.08,500001
-118.03,34.07,37,1091,269,905,242,3.1042,152000
-119.1,36.19,17,1564,396,713,362,1.6186,77100
-118.02,34.09,24,2080,514,1976,478,2.6917,170000
-121.43,38.63,43,1009,225,604,218,1.6641,67000
-122.35,37.93,41,268,75,198,82,3.2222,156300
-119.37,36.19,24,1306,266,889,276,2.4922,66100
-119.32,36.62,15,1070,256,1070,243,1.5642,51500
-118.14,34.03,38,1447,293,1042,284,4.1375,211500
-118.19,34.12,41,2591,682,2366,583,2.3071,146400
-121.53,38.58,35,1316,321,732,336,2.1213,79200
-120.48,34.66,4,1897,331,915,336,4.1563,172600
-122.3,37.98,25,3807,806,1821,792,3.6518,164300
-122,37.86,18,8953,1074,3011,993,10.7372,500001
-118.13,33.8,41,1509,325,821,314,4.0893,223000
-118.9,35.41,6,4656,971,2320,935,3.0938,100800
-118.03,33.94,30,2572,521,1564,501,3.4861,177200
-117.93,33.64,31,1291,356,1252,373,2.7143,185400
-115.57,32.78,20,1534,235,871,222,6.2715,97200
-122.09,37.42,23,4874,1251,2699,1163,3.8003,229800
-115.59,32.79,8,2183,307,1000,287,6.3814,159900
-124.13,40.55,38,544,89,240,91,3.25,94800
-120.84,37.51,8,1191,242,688,260,2.7243,138400
-117.14,34.07,3,5542,828,2506,806,5.5875,162000
-117.76,34.08,37,2263,502,1677,522,2.9388,139200
-117.85,33.81,32,1766,322,876,330,4.0417,234500
-117.96,33.82,29,2176,468,1632,428,3.707,180400
-122.03,37.59,16,4371,889,2530,817,4.6786,256000
-117.08,34.03,23,3862,699,2082,652,3.154,115700
-118.16,34.07,47,2994,543,1651,561,3.8644,241500
-117.31,34.13,36,1076,283,773,224,2.6307,66400
-117.9,33.71,16,4208,630,2592,662,6.1966,260500
-117.09,32.79,31,2019,417,872,386,3.1964,177700
-122.27,37.53,43,1145,230,586,254,3.5,267400
-119.78,36.73,52,1377,319,1280,259,1.2344,43300
-122.04,36.97,40,1193,227,570,204,4.4659,237500
-122.47,37.7,47,737,126,370,136,3.775,281300
-117.74,34.09,30,3199,591,2192,563,3.4871,136400
-117.78,33.69,16,4702,806,2529,814,5.1299,238900
-117.7,33.59,11,8039,1717,3445,1571,4.1678,190900
-122.23,40.2,17,762,138,322,139,4.2917,128800
-119.72,34.43,30,2491,656,1091,576,2.5139,279500
-122.19,40.07,21,1548,290,744,265,1.9773,55000
-119.66,34.43,27,5509,1059,2591,979,3.8456,500001
-118.46,34.2,13,2926,816,1867,802,3.5255,202700
-118.03,33.91,32,4040,832,2526,798,3.2143,160100
-121.67,36.58,11,5892,837,2327,812,6.1551,291800
-122.4,37.76,52,1185,246,480,253,4.4074,277300
-121.87,37.35,52,1557,424,1580,434,2.3277,183700
-118.07,33.92,36,1560,320,1348,314,3.622,174000
-118.27,34.02,40,561,284,662,205,0.9234,187500
-120.21,36.77,20,1745,348,1093,302,2.3194,90600
-122.7,38.36,11,5817,878,2538,876,4.221,227100
-117.09,32.65,25,3509,985,2359,899,2.6296,150000
-117.25,32.81,32,2402,551,1020,532,3.3942,307400
-118.45,34.22,8,2609,786,1803,695,2.7714,185700
-117.14,32.8,41,2423,469,1813,466,2.1157,156900
-122.28,37.49,25,7335,1157,2626,1049,6.5475,500001
-122.24,38.13,37,3223,564,1325,539,4.0938,126900
-121.24,38.64,13,4491,689,1657,667,5.259,249400
-118.18,33.8,15,2407,589,1591,506,3.0513,148100
-118.08,33.83,30,2188,556,2727,525,2.7759,136800
-118.37,33.88,26,2620,530,1282,525,4.4828,340700
-118.4,34.41,22,4443,560,1573,496,10.0285,500001
-118.04,33.95,36,1976,368,1236,355,4.615,174000
-117.6,33.42,23,2482,461,1048,425,4.665,280600
-118.21,33.82,43,1005,199,723,191,4.3424,162500
-120.81,38.73,38,2005,385,882,353,2.5104,120500
-121.35,38.03,16,3158,515,1596,528,4.1739,131300
-118.2,33.79,47,767,195,569,195,2.9514,185200
-122.44,37.79,52,2045,353,722,327,8.0755,500001
-120.79,37.41,35,2436,466,1730,469,2.2071,85900
-117.31,32.82,42,2785,389,833,333,11.3074,500001
-118,33.81,22,2642,640,1702,588,3.5268,174700
-122.44,37.78,31,1364,386,707,379,3.1607,293800
-117.02,33.76,20,1317,203,453,158,2.8393,120700
-121.96,37.55,4,3746,993,1606,838,4.1387,162500
-118.23,33.93,36,501,123,487,118,1.3,87000
-122.22,37.44,32,4281,501,1318,484,15.0001,500001
-117.88,33.73,36,2471,498,2594,475,3.75,170500
-118.19,33.8,41,2125,591,1604,555,2.9943,190600
-116.52,33.97,13,3921,754,1902,665,3.3616,89600
-122.35,37.97,43,2178,482,1545,471,2.5863,112200
-118.14,34.69,35,2118,374,1108,360,3.4327,100300
-121.97,36.97,15,2849,668,1546,582,2.7587,228600
-122.07,37.34,30,1851,238,631,236,10.1007,500001
-118.3,33.79,9,2782,884,1790,748,2.9154,203300
-117.09,32.64,19,2571,791,1205,783,1.62,131300
-120.63,36.98,20,2380,489,1581,505,2.0595,61300
-117.66,34.13,17,3229,405,1289,407,6.3842,307100
-118.25,33.9,37,2119,442,1372,406,1.9605,106200
-119.23,36.45,36,1508,323,1283,312,2.1205,60000
-118.15,33.93,42,1839,346,1034,339,4.9808,212300
-122.11,37.98,11,4371,679,1790,660,6.135,297300
-118.22,33.83,43,1426,272,871,276,3.7083,175200
-118.47,34.26,34,1300,289,650,291,3.8875,199200
-117.12,32.8,29,2863,534,1392,522,3.8719,174200
-119.02,35.33,35,2053,412,1193,387,2.75,65800
-118.31,33.89,35,2144,423,1192,417,4.1458,231500
-118.11,33.88,35,1623,304,868,272,3.5893,276000
-119.6,36.56,36,738,168,737,186,1.4415,54400
-121.42,38.51,21,3249,666,2611,663,1.9423,87800
-120.2,34.61,15,2958,690,1348,617,3.8582,215200
-122.11,37.67,38,1035,247,599,224,3.0917,167200
-122.05,38,16,1085,217,356,232,2.3462,75000
-117.62,33.42,27,1005,266,460,243,3.1029,190600
-114.65,32.79,21,44,33,64,27,0.8571,25000
-121.92,36.95,29,3457,699,1327,563,3.6597,252300
-118.34,34.12,41,3257,679,1237,638,4.2415,409600
-122.63,38.25,20,3460,602,1707,568,3.7115,181900
-121.69,36.62,19,1907,323,681,270,6.0332,244900
-120.83,37.51,13,3795,604,1639,609,4.6635,198400
-119.77,36.81,25,1565,271,661,275,3.4279,84700
-122.45,37.71,46,2559,506,1562,498,4.3846,270600
-117.71,33.58,2,2530,562,1066,510,4.6336,187500
-118.14,33.84,36,3002,484,1322,471,4.933,228900
-119.17,34.26,10,3654,541,1638,551,6.1885,267300
-122.05,37.68,23,7518,1279,3827,1294,5.1701,216800
-118.59,34.11,35,2396,472,1054,457,6.4504,407000
-121.66,36.67,40,2497,520,1275,508,3.1071,193100
-118.24,33.96,37,1602,388,1553,342,2.0655,93400
-121.15,38.69,52,240,44,6675,29,6.1359,225000
-118.21,34.08,39,986,361,1347,299,2.2907,133900
-122.69,38.3,30,3919,743,1693,693,3.3827,292100
-121.24,38.68,20,1402,236,676,236,3.7426,135500
-122.78,38.37,21,795,163,414,162,3.7991,175000
-118.35,34.15,35,2245,393,783,402,4.1544,500001
-122.06,37.37,18,3058,661,1377,675,6.1299,500001
-120.02,38.92,24,1194,246,414,151,3.2396,101900
-118.29,33.75,37,1319,292,766,285,2.7031,218900
-118.43,34.06,31,1317,284,523,274,7.4219,500001
-119.82,36.81,25,3305,551,1149,500,5.0698,150900
-118.48,34.2,26,2027,559,1545,513,2.8974,189900
-119.05,35.34,14,3580,984,1933,912,2.6637,175000
-121.56,38.44,43,1485,270,653,251,3,141700
-121.44,38.65,28,1219,240,559,212,3.8295,122200
-116.98,32.74,16,3361,537,1754,578,5.1098,162300
-117.08,33.14,19,2629,494,1444,503,3.5462,156800
-118.08,34.01,33,1091,233,890,226,2.7679,176400
-121.65,40.88,15,2909,549,1537,522,3.0179,61300
-120.14,34.6,22,2136,465,1143,409,2.9479,243100
-118,33.86,32,1162,196,563,178,3.875,203000
-118.31,34,52,2709,642,1751,613,2.1116,122500
-121.25,37.93,31,1673,382,1734,400,2.0833,48300
-122.37,37.6,26,15,3,11,3,5.048,350000
-118.32,33.89,34,2675,560,1270,492,4.5053,242000
-122.45,37.78,52,3975,716,1515,691,5.0156,500001
-117.99,33.87,16,1689,499,1260,453,3.1205,174000
-120.33,39.3,16,868,178,44,21,3,175000
-122.04,37.34,19,3694,1036,2496,986,3.6991,271500
-117.85,33.87,15,5078,806,2569,759,5.6549,301900
-117.4,33.95,46,2189,423,866,389,3.1384,111500
-118.64,34.17,26,6767,903,2574,883,7.7846,409000
-118.44,34.03,37,975,189,489,202,4.2434,331000
-117.19,34.03,20,856,124,395,145,10.8634,381800
-118.87,34.18,21,5661,1369,3188,1308,3.4676,212800
-119.31,36.39,32,2293,466,1538,468,1.9342,68600
-119.3,34.42,18,5591,1042,2860,1026,3.5822,219900
