@relation california
@attribute Longitude real[-124.35,-114.31]
@attribute Latitude real[32.54,41.95]
@attribute HousingMedianAge real[1,52]
@attribute TotalRooms real[2,39320]
@attribute TotalBedrooms real[1,6445]
@attribute Population real[3,35682]
@attribute Households real[1,6082]
@attribute MedianIncome real[0.4999,15.0001]
@attribute MedianHouseValue real[14999,500001] 
@inputs Longitude, Latitude, HousingMedianAge, TotalRooms, TotalBedrooms, Population, Households, MedianIncome
@outputs MedianHouseValue
@data
-122.11,37.37,49,1068,190,410,171,7.2045,500001
-118.3,33.99,47,2212,533,1903,554,1.9853,101100
-119.25,35.78,27,1513,342,1346,323,2.7411,59800
-120.37,34.69,18,1868,315,747,265,4.7946,290600
-118.1,34.08,37,2894,659,1977,636,2.543,208100
-117.71,34.03,11,3467,749,2163,676,3.4267,164400
-122.2,37.78,45,1766,332,869,327,4.5893,163500
-118.37,34.16,25,2450,618,1054,578,3.6375,262500
-116.47,33.78,27,1781,441,759,340,3.3162,113600
-117.06,32.79,17,2524,332,771,317,8.7604,331800
-118.37,34.07,52,1084,247,468,255,3.4286,474300
-121.23,38.67,27,5266,971,2432,948,3.8954,133000
-122.1,37.64,28,1784,311,735,278,4.6635,206700
-118.61,34.19,28,3824,749,1790,701,4.1154,246400
-121.37,38.6,36,1119,144,414,150,5.8336,283300
-121.26,38.7,9,7812,1348,3275,1178,4.3826,146600
-116.89,32.85,15,3560,593,1757,574,5.1185,185300
-122.49,37.79,52,3146,478,1143,455,6.1407,500001
-119.36,36.2,33,1955,398,1412,397,2.25,51500
-122.17,38.07,15,2125,278,857,272,6.4599,219700
-122.43,37.61,21,10252,2595,4790,2428,4.1692,344500
-122.32,38.32,19,2922,417,1221,442,5.8002,238700
-120.42,34.91,4,6986,1217,2801,1212,3.2135,212700
-118.34,34.19,47,1721,343,834,334,4.1923,231200
-118.43,34.24,36,1488,313,1221,296,4.0208,171400
-117.08,32.62,36,1674,309,818,307,3.4773,150400
-120.48,39.78,11,513,104,204,86,2.375,100000
-117.86,33.62,23,3166,411,1092,345,7.9367,500001
-117.23,32.79,28,2453,648,1082,617,3.625,266700
-122.3,37.93,34,2254,357,715,306,4.5,304000
-122.12,37.68,35,1958,484,1146,448,2.95,148900
-121.45,38.52,37,1477,321,888,312,2.5592,70300
-118.2,33.77,52,1375,457,1089,317,2.2344,200000
-119.21,36.3,18,1433,265,1092,276,1.9135,49400
-122,38.36,34,1502,282,860,297,3.3438,135600
-118.22,33.99,6,1499,437,1754,447,4.3164,143200
-122.3,37.88,45,453,146,749,137,1.475,187500
-122.15,37.75,40,1445,256,849,255,3.8913,126300
-122.4,37.68,36,3595,815,1649,755,3.3816,253400
-121.54,39.08,23,1076,216,724,197,2.3598,57500
-118.1,33.79,35,2370,379,996,380,5.7368,287200
-122.13,37.71,44,1421,298,609,270,3.5781,180000
-117.41,34.11,29,3999,772,2602,760,3.5481,105500
-117.94,34.05,34,1729,324,1341,324,3.7708,163500
-117.42,34.02,9,5455,882,3015,858,4.2321,162800
-121.25,38.72,10,7277,1168,3507,1131,4.485,179400
-119.85,36.76,10,2067,450,845,354,1.8214,80100
-121.27,38.61,17,6663,1369,2840,1299,2.9452,115600
-117.28,34.15,36,1734,280,604,259,3.8292,122200
-121.6,39.68,15,1677,345,844,330,2.3958,111200
-118.18,33.9,25,1709,442,1177,410,2.4333,155000
-122.53,41.81,21,2400,485,1109,443,1.7639,55400
-117.92,33.91,27,2558,310,891,316,9.5561,411800
-122.24,37.8,52,1803,420,1321,401,2.957,122800
-122.44,37.79,52,1447,186,483,181,15.0001,500001
-118.13,34.04,42,2205,451,1392,423,4.3646,211400
-117.07,32.64,32,5135,1025,2152,944,4.1325,172800
-116.98,32.72,15,4209,680,1914,641,4.5135,158300
-121.89,37.31,47,2986,627,1399,613,3.7455,247400
-120.71,37.39,11,1479,341,1476,327,3.2721,73800
-122.47,37.7,44,2034,423,1491,373,4.5341,236500
-119.14,36.23,22,2935,523,1927,530,2.5875,70400
-122.07,37.35,35,1579,210,570,196,8.5888,500001
-116.86,33.84,18,521,118,174,74,2.7788,91100
-123.43,40.22,20,133,35,87,37,3.625,67500
-118.28,34.24,32,2542,526,1278,493,4.45,263600
-117.99,33.9,33,2161,383,1235,383,5.6454,202800
-121.85,39.75,39,568,127,267,129,1.8095,78100
-122.05,37.31,25,4601,696,2003,666,8.0727,455500
-118.49,34.29,26,4516,611,1714,581,9.2873,431800
-117.84,33.82,24,10281,1689,4926,1629,4.7946,251200
-117.7,35.6,16,2678,483,1473,487,3.858,70200
-118.06,33.91,36,1360,271,909,275,4.6731,173300
-122.16,37.76,45,2299,514,1437,484,2.5122,95500
-118.99,35.39,52,2805,573,1325,522,2.5083,70100
-118.18,34.02,33,832,226,987,220,3.0972,125000
-121.48,38.52,36,1824,357,906,356,2.9911,96400
-117.34,34.07,46,1851,425,1100,377,2.0461,90500
-118.12,34.17,37,2705,676,1551,608,2.2692,225000
-121.15,39.23,13,3883,763,1816,682,2.8102,144400
-121.01,37.62,35,2074,477,1687,431,2.0885,73700
-118.29,33.88,32,2307,493,1754,528,4.317,232800
-118.29,34,44,1753,387,1165,380,2.1354,105800
-117.02,32.72,36,2030,369,1142,357,3.7763,126900
-118.32,34.19,37,1519,331,613,315,3.0179,272500
-118.94,34.17,15,1679,271,928,264,5.5681,235600
-119.08,35.42,10,4159,608,2089,591,5.5261,132000
-118.13,34.04,40,1444,312,881,303,3.1083,220500
-121.43,38.61,33,2289,576,1100,503,2.1694,95700
-123.79,39.44,49,2290,482,1201,479,3.5,113300
-118.34,34.11,40,5485,1242,2034,1133,3.6974,500001
-121.86,37.31,24,1939,652,1808,625,2.2259,112500
-116.98,32.75,18,1519,369,802,347,2.9886,170800
-121.47,36.92,27,2049,417,1230,336,4.6477,265900
-120.39,36.78,11,1947,488,2104,486,1.7184,55200
-119.7,34.41,52,1526,458,1633,449,2.2069,226500
-119.69,36.83,32,1098,226,726,224,1.4913,54600
-122.86,38.44,31,1534,292,716,288,3.4471,209500
-121.59,39.1,24,1107,261,768,205,1.7167,48800
-122.87,38.61,23,2676,521,1456,500,3.7361,173700
-119,35.4,44,2250,378,928,379,4.3906,93900
-117.25,34.08,30,2981,605,1784,573,2.45,85800
-121.02,37.64,42,1437,307,1035,284,2.1036,88300
-117.95,33.68,19,1028,191,340,159,3.6364,252800
-118.6,34.21,21,9512,2560,7282,2387,2.8039,227500
-117.66,34.06,24,4043,952,2174,859,2.2244,114900
-117.85,34.08,23,1160,166,467,178,8.105,386200
-118.14,33.97,31,2064,612,2461,573,2.0524,160800
-122.48,37.72,45,1405,338,733,342,4.1116,187500
-117.25,33.92,7,9812,1914,5595,1729,4.1482,124600
-118.18,33.99,36,988,337,1508,351,2.4375,154800
-123.08,41.26,34,2773,679,1066,424,1.6757,63300
-121.31,38.01,22,2101,514,1304,511,2.8348,101600
-120.63,38.68,14,1821,316,769,266,3.0789,131700
-118,34.03,25,6909,1154,3912,1121,5.257,226100
-118.28,33.97,34,2771,802,2782,715,1.6652,99000
-121.44,37.7,5,1365,196,591,156,6.0389,215100
-118.14,34.68,25,1703,342,775,309,4.5455,126500
-117.11,33.78,13,1914,339,930,304,4.1875,161200
-121.27,38.12,37,2232,504,1455,471,2.5587,87800
-118.17,34.08,33,851,231,936,228,3.375,147500
-117.16,32.79,32,1731,413,1569,427,3.3375,154300
-118.37,34.09,31,6348,1827,2559,1755,3.2818,225000
-122.44,37.78,52,2911,753,1696,676,2.5721,475000
-118.1,33.89,35,994,203,602,185,3.5865,178000
-118,33.93,35,1288,240,758,250,4.9205,173900
-122.21,37.84,34,3038,490,1140,496,7.0548,325900
-118.28,33.93,21,847,278,1283,277,1.4329,94100
-115.85,34.2,34,3868,1257,890,423,1.3571,41000
-118.58,34.2,35,1558,267,793,249,5.1463,220200
-120.27,38.29,10,3486,695,298,124,3.3542,103800
-121.07,39.2,45,204,62,133,51,1,90600
-117.88,33.79,32,1484,295,928,295,5.1418,190300
-116.91,32.85,21,4152,703,2255,697,4.5096,159500
-118.54,34.05,33,6778,1092,2540,1052,8.565,500001
-121.95,37.74,19,5721,837,2653,813,6.2631,266000
-118.17,33.77,45,2143,697,1004,594,3.0153,220000
-118.19,33.78,24,225,72,439,71,2.8533,137500
-119.09,34.24,17,10214,1589,3409,1327,5.3806,452100
-117.18,34.05,52,1820,342,601,315,2.6129,137000
-117.96,34.04,33,1458,268,1115,257,4.7955,158100
-122.02,37.37,8,5686,1489,3250,1329,4.2782,327700
-116.21,33.66,19,1596,295,1201,282,3.8846,100900
-122.71,38.4,17,1690,464,833,445,1.439,140600
-117.99,34.08,11,2399,527,2307,531,3.5625,141000
-118.08,33.77,26,2013,551,664,510,2.2708,67500
-118.13,33.85,36,2110,416,1128,403,4.6019,208400
-118.27,34.13,46,1613,396,966,416,2.9392,230300
-118.15,34,32,3218,739,2368,730,3.1406,175300
-118.12,33.9,35,3478,730,1885,673,2.9375,206500
-118.27,33.94,43,1309,344,1182,340,1.6625,88700
-117.97,33.86,12,1370,367,1022,296,3.6471,141700
-122.06,38.26,36,1248,221,672,222,3.3839,105900
-118.25,33.98,47,617,162,754,144,2.2969,116700
-122.46,37.77,52,3193,688,2099,681,3.9375,402900
-120.69,37.77,46,431,86,239,80,3.3182,282100
-120.42,34.96,19,2298,511,1246,513,2.212,132000
-117.42,33.93,32,2885,595,1509,590,3.1795,125600
-118.76,34.26,26,1750,284,962,278,4.5673,190400
-117.64,33.64,11,2422,429,810,395,6.1935,293200
-121.91,37.33,52,2562,410,973,398,4.8854,330600
-121.91,36.97,19,4920,1092,1807,922,3.5112,231900
-118.47,34.26,35,1898,344,1123,347,5.5792,218400
-117.17,32.7,33,4084,897,1804,833,4.0488,409700
-117.9,33.83,23,2459,689,2720,598,2.8072,164700
-117.28,33.18,16,3002,591,842,538,2.1205,157300
-117.63,33.62,9,4257,785,1293,745,3.7139,196700
-122.33,37.92,26,3887,779,2512,740,2.2301,122400
-120.45,34.86,23,3415,778,1492,633,2.2791,114800
-118.16,35.05,44,1297,307,776,278,2.5875,68900
-122.17,37.48,39,2427,401,1178,408,5.9629,352700
-122.14,37.47,37,3373,815,2909,705,2.8868,156600
-117.81,33.87,19,4491,680,2457,702,6.0591,233500
-118.26,33.95,44,1481,329,999,315,1.5147,94600
-117.82,33.65,18,2105,302,830,286,6.3822,362500
-122.04,36.97,52,1901,335,955,301,3.8259,253100
-118.17,33.92,36,2447,503,1532,498,4.3667,171800
-118.38,34.14,40,1965,354,666,357,6.0876,483800
-120.99,39.2,15,2993,562,1296,518,3.3009,156800
-122.54,37.76,45,1592,325,920,322,3.96,272200
-119.85,36.74,35,1191,190,537,182,3.5375,96700
-118.21,33.79,44,121,29,153,30,2.1964,150000
-122.43,37.72,48,1289,280,782,235,3.6719,259800
-118.49,34.04,31,4066,951,1532,868,4.8125,500001
-118.28,34.26,32,1079,207,486,167,4.9833,213000
-116.92,32.77,16,2770,406,1269,429,6.6783,275000
-121.25,40.27,25,958,245,28,16,2.625,67500
-122.26,37.8,20,2373,779,1659,676,1.6929,115000
-117.71,33.51,11,2198,252,883,281,13.1477,487000
-119.32,36.31,21,2309,424,1047,453,2.9886,87500
-121.3,38.72,15,2514,482,1166,503,2.2813,131900
-117.97,33.84,35,793,128,589,137,5.25,190200
-122.09,37.65,35,1184,200,572,194,4.7143,193800
-117.96,33.82,32,2856,622,1499,601,3.63,183400
-118.78,34.26,24,4072,582,1834,565,6.0487,254500
-118.19,33.85,45,1167,302,773,287,3.2798,150300
-119.14,36.29,36,788,181,405,180,1.47,61900
-118.29,34.05,40,907,349,1426,323,1.8571,143800
-121.04,39.19,17,856,167,518,170,3.5859,144300
-122.07,37.95,39,2199,388,1025,385,4.5893,190000
-120.94,37.58,19,1549,369,770,370,2.0493,99500
-122.59,37.99,36,4869,871,1899,827,4.1659,302000
-119.08,35.34,16,1535,238,768,236,5.4449,118500
-122.44,37.71,52,2711,591,1848,524,3.9567,251500
-121.76,36.75,21,1141,257,671,195,3.8424,155700
-121.82,37.31,15,1504,294,1267,291,5.5145,219400
-120.88,37.52,2,1871,409,707,256,2.6103,133600
-118.22,34.67,28,2357,408,1162,384,4.3636,179700
-118.16,33.84,36,2831,573,1462,569,3.8646,214600
-124.17,40.76,26,1776,361,992,380,2.8056,82800
-121.42,38.68,32,2118,345,1019,338,3.725,112200
-118.2,34.11,37,2040,611,1698,545,1.9355,166300
-119.84,36.77,6,1853,473,1397,417,1.4817,72000
-117.4,33.76,8,1954,330,973,321,4.4875,249100
-116.87,33.94,35,4448,906,2736,843,2.218,73400
-117.96,33.72,23,3929,559,1858,538,6.8645,318200
-117.3,34.1,49,60,11,76,13,2.5625,75000
-122.31,40.55,11,13714,2302,6511,2267,3.5522,100100
-118.24,34.1,42,1525,456,1688,432,3.1691,141300
-118.28,34.17,22,2664,651,1553,629,3.6354,256300
-122.42,37.61,17,1040,432,669,405,4.1513,137500
-116.56,34.06,15,6928,1529,2568,1075,2.5405,69600
-121.27,37.95,52,1318,308,1368,310,1.8261,54600
-121.48,38.56,44,1151,263,518,258,2.0089,113600
-117.59,33.91,7,10223,1491,5205,1509,5.4872,203400
-120.76,37.58,35,1395,264,756,253,3.6181,178600
-121.23,38.79,45,907,176,463,190,2.2292,92000
-122.36,37.95,40,408,102,302,81,1.8333,69800
-117.13,32.71,38,993,246,760,205,1.1563,82700
-122.09,37.99,19,3073,506,1773,493,5.4496,205400
-121.31,37.9,38,226,44,125,38,2.9,125000
-122.16,37.75,35,667,140,406,133,3.8047,94300
-118.03,34.06,24,2469,731,3818,712,2.5445,151400
-119.01,35.33,32,3068,628,1897,607,2.4234,63700
-117.34,34.18,7,2914,481,1584,499,4.6312,124900
-121.99,37.54,26,2332,371,1285,404,5.388,225000
-118.43,34.17,32,3202,696,1573,621,3.4449,292900
-122.34,37.52,34,3559,560,1747,550,6.6959,411200
-117.11,33.98,25,1254,312,715,301,2.7344,149000
-120.36,40.45,19,689,143,355,127,1.7333,70000
-120.42,34.89,24,2020,307,855,283,5.0099,162500
-120.98,37.69,18,3176,468,1296,471,5.5684,185100
-118.46,34.22,35,2288,617,2222,566,2.6299,170700
-118.13,34.14,29,3559,1034,1658,965,3.2643,163900
-118,34.16,42,1020,156,398,157,6.101,311800
-122.05,37.89,37,1677,269,689,283,4.2625,310600
-118.01,33.88,19,1434,391,1088,341,3.369,269600
-118.18,33.78,20,1852,556,1712,556,1.4565,152500
-121.3,38.63,31,1817,372,992,339,3.0972,150000
-118.48,34.27,34,1231,222,702,222,4.9323,223700
-119.05,36.06,23,2344,407,1184,406,3.1625,70600
-118.35,34.17,42,1604,326,814,329,4.4408,216000
-117.91,33.63,20,3442,1526,1427,977,3.1985,106300
-122.33,37.94,47,1882,361,797,342,3.5848,140800
-119.71,36.74,18,8099,1670,4476,1514,2.4728,88300
-121.45,38.58,44,2314,415,796,388,3.4914,153900
-121.91,37.27,30,4412,862,2168,772,5.0062,232000
-122.46,37.64,17,3523,669,2150,666,4.5938,251200
-117.95,33.95,29,4943,674,1913,641,6.8189,379300
-122,37.23,36,3191,430,1234,440,9.0704,500001
-122.04,37.31,24,3388,633,1627,585,5.154,355100
-121.29,37.99,45,965,198,498,195,1.6944,75200
-119.35,36.19,6,958,226,734,230,1.0349,67800
-122.86,38.42,38,1166,223,584,225,3.6667,244400
-118.85,34.14,16,4109,543,1409,560,8.1064,423400
-121.87,37.42,25,4430,729,2685,721,5.6965,261100
-117.74,34.03,27,3623,809,3712,754,3.4609,123300
-116.95,32.79,19,11391,3093,7178,2905,2.0326,123200
-121.69,39.36,34,842,186,635,165,1.8355,63000
-122.78,38.97,11,5175,971,2144,792,3.0466,97300
-122.52,38.67,35,1705,321,708,253,3.4539,300000
-118.32,34.06,36,3239,722,1383,612,4.5918,337000
-119.34,37.12,23,1881,380,64,37,3.875,125000
-118.11,33.84,36,1756,297,798,287,5.5581,218300
-118.03,34.1,30,2773,634,1376,540,2.7857,201700
-116.72,33.56,13,3166,682,1250,475,2.355,122900
-121.6,39.77,23,2263,497,1138,455,2.3403,87300
-117.87,33.78,30,2022,522,1196,463,3.7454,186000
-121.66,36.67,40,2878,592,1444,564,3.1439,192300
-121.55,39.51,50,1050,288,485,260,1.1607,51700
-121.99,37.26,17,4034,611,1158,560,8.2069,442500
-117.45,34.1,6,5571,1316,4048,1154,2.0308,91100
-117.21,32.82,31,2035,383,866,360,3.8529,212000
-121.86,38.04,52,242,59,188,54,1.3958,67500
-118.19,34.12,52,679,132,483,163,4.2344,162500
-120.74,37.33,30,2390,470,1409,428,2.1484,81300
-118.08,33.89,35,1071,290,1412,274,3.1917,114900
-119.55,36.51,46,55,11,26,5,4.125,67500
-119.68,36.79,16,1551,271,1010,292,3.5417,71300
-121.06,37.86,24,1713,328,1258,324,2.683,169400
-121.82,36.54,22,1746,363,886,364,5.5469,378800
-118.42,33.85,43,1584,477,799,433,5.0322,435000
-119.8,36.02,20,156,39,171,37,3.05,225000
-117.9,33.74,18,1884,442,1915,442,2.3783,166700
-117.09,32.75,20,1701,503,1482,465,1.6789,95500
-117.93,33.61,27,1806,465,791,358,3.8125,366700
-117.86,34.01,16,4632,761,3038,727,5.1762,264400
-119.33,35.59,20,3085,691,2645,676,1.7868,54100
-122.2,37.47,37,1053,266,939,267,3.1989,320800
-118.3,33.83,33,2716,660,1807,661,3.5473,226300
-117.9,33.68,25,7060,1159,3903,1139,4.8359,249200
-118.15,33.85,36,1435,249,606,234,4.1439,212600
-119.71,34.4,27,3782,771,1742,751,4.0451,395100
-118.12,33.8,35,1835,435,774,418,2.7092,256300
-120.41,34.87,15,1534,251,761,240,4.9028,193600
-121.95,37.94,27,1469,216,578,219,5.9346,253600
-118.02,33.95,35,2085,400,1112,391,3.4886,173900
-118.39,34.17,26,6429,1611,2806,1491,3.1929,265200
-120.91,39.39,16,352,105,226,82,1.6094,79500
-117.29,33.19,18,6235,1233,4127,1162,3.0704,151600
-121.97,37.25,21,2775,389,856,350,7.9135,496400
-121.28,38.76,47,2901,631,1276,578,2.1366,101900
-118.21,34.18,14,2672,335,1113,318,12.1579,500001
-124.14,40.8,32,1373,312,872,306,2.5,72600
-122.37,37.93,37,709,190,644,174,0.8641,84200
-117.1,33.56,6,1868,289,750,247,4.3833,307600
-118.44,34.17,29,2685,642,1085,599,3.2763,279400
-118.3,33.75,48,1958,386,1098,380,4.625,273400
-122.75,38.46,13,4323,1020,2566,728,3.0147,142800
-117.13,32.81,26,2119,444,1202,440,3.2308,166500
-118.35,34.03,43,2122,524,1510,436,2.2273,123300
-117.97,33.77,22,2244,575,1543,533,2.6618,179600
-117.65,33.63,16,3388,425,1395,427,8.4471,351300
-118.19,34.11,38,1158,309,1051,322,2.286,169300
-118.46,34.23,20,4609,1499,5349,1377,2.7121,169400
-116.95,33.74,20,2233,431,1024,399,2.4554,89400
-121.8,37.26,16,1868,285,995,284,5.9053,260500
-117.61,33.43,33,1150,383,604,317,2.3545,187500
-116.98,32.68,22,2346,380,1217,382,5.5248,156300
-120.59,35.13,8,6638,1054,2710,966,4.6776,295500
-121.81,37.23,16,1674,281,850,254,5.3157,253300
-121.23,37.99,38,523,80,226,72,5.5693,153100
-117.11,32.75,21,2127,658,1812,603,1.6896,100000
-116.99,32.74,18,3341,611,1952,602,3.9844,215300
-118.2,33.94,45,1570,328,1321,300,3.7361,171800
-119.72,34.41,35,871,145,354,154,4.3214,341800
-122.29,37.89,52,2178,421,940,423,5.0551,232200
-117.43,34.08,13,4563,1187,2475,1019,2.1189,121700
-117.25,34.16,31,1516,238,596,255,4.3362,159400
-118.36,33.82,36,1083,187,522,187,5.7765,339500
-122,38.35,24,745,116,300,115,3.6176,158500
-118.46,33.99,37,1828,460,1075,453,4.337,360600
-122.5,37.74,40,2310,445,1266,490,3.7969,297800
-118.32,33.98,40,1298,277,791,255,3.2344,104300
-122.01,37.37,11,2559,694,1309,668,4.1847,167300
-117.34,34.11,29,2912,566,2188,518,3.2656,90600
-117.79,33.56,36,2057,329,658,309,7.866,500001
-122.22,38.07,4,15654,2394,7025,2168,5.8171,225200
-119.74,36.71,17,5872,1250,5034,1224,2.1905,61800
-122.18,37.75,46,941,218,621,195,1.325,87100
-121.94,37.95,18,2541,355,986,346,7.1978,288000
-117.41,34.24,20,1160,181,543,188,5.2072,164300
-118.12,34.14,25,3420,977,1718,947,3.1033,217900
-118.21,34.03,44,1550,407,1718,403,2.5268,141100
-118.29,34.03,27,1084,287,1085,279,2.135,119600
-120.36,36.13,29,1938,434,1306,415,3.0134,55500
-118.14,34.01,46,1746,447,1296,392,2.3929,156800
-117.34,34.39,8,3579,672,2216,630,3.4038,100500
-118.15,34.03,42,1481,411,1206,394,2.6806,189300
-117.86,33.75,5,187,49,207,51,1.8,154200
-122.62,38.95,19,2230,538,832,359,1.6865,58800
-118.63,34.22,18,1376,225,670,205,6.5146,277600
-118.26,34.16,17,2943,769,1312,656,3.1484,187500
-119.44,38.53,20,1963,434,682,273,1.5817,97800
-117.92,33.63,24,1562,441,696,347,3.5161,236400
-118.1,33.96,36,2013,435,1476,475,3.9549,192100
-121.62,36.71,24,4195,706,2200,647,4.3451,177800
-117.12,32.56,20,2524,682,1819,560,2.9286,257700
-120.22,36.49,14,1508,347,1679,345,2.4786,56000
-117.85,33.61,14,4340,741,1505,670,7.5674,500001
-121.93,37.3,16,1111,226,317,199,2.7153,233300
-120.83,39.02,15,1117,242,551,229,2.6319,97700
-117.27,34.49,7,2344,351,846,314,4.7361,174500
-120.05,36.98,16,3705,739,2463,697,2.5288,61800
-116.09,34.15,13,9444,1997,4166,1482,2.6111,65600
-119.55,36.61,14,3004,793,3535,735,1.586,56900
-121.21,38.66,15,6940,1019,2829,990,5.4889,232300
-122.45,38.3,24,1946,400,718,380,3.5507,257900
-122.04,37.62,35,657,118,328,134,3.8125,204200
-122.14,37.43,52,1327,190,467,189,12.5902,500001
-122.2,37.77,41,1547,415,1024,341,2.0562,102000
-121.59,37.19,52,220,32,55,26,15.0001,131300
-116.57,34,20,260,67,69,50,3.5208,76600
-118.14,34.02,42,1384,458,1825,455,1.4178,145500
-121.32,38.03,16,4045,623,1862,625,4.875,143100
-118.23,33.91,33,677,182,984,174,2.5893,88900
-122.06,37.67,22,3882,816,1830,743,4.2733,180700
-116.32,33.28,19,1791,367,327,185,3.3625,100000
-122.45,37.72,47,1773,345,1083,315,4.475,221200
-121.28,37.98,52,941,184,414,171,2.1429,69900
-122.05,38.26,32,1070,199,631,195,2.6827,98900
-120.54,37.68,18,335,76,189,67,1.2273,87500
-117.32,33.25,7,8206,1523,4399,1423,3.6301,170900
-118.05,33.82,25,1548,279,732,265,5.123,159600
-117.92,33.74,13,4620,1265,3385,1109,3.1773,186500
-122.9,41.46,31,1277,263,600,241,1.7292,61700
-121.88,37.39,13,3334,565,2240,561,7.105,273900
-122.09,37.63,36,1570,274,992,249,5.3644,168800
-118.18,34.04,42,1670,434,1997,452,2.788,150500
-118.29,34.16,35,1257,318,764,319,3.2083,238000
-118.46,34.21,7,2081,657,1456,535,3.5,186900
-117.38,34.06,17,3139,569,1612,516,3.3571,112300
-120.46,37.3,36,3346,739,2151,713,2.3095,68300
-118.08,33.76,27,529,159,193,155,2.0952,71300
-122.44,37.79,52,1726,384,614,356,3.6812,500000
-119.17,34.22,29,4188,816,2783,790,4.1949,197100
-122.23,39.53,8,1268,336,1237,326,1.3708,125000
-117.04,32.63,26,2756,422,1166,398,5.1354,181600
-118.31,33.93,43,1834,292,997,295,4.9464,150300
-121.89,37.68,12,7490,1207,3329,1136,6.3373,339700
-118.2,34.11,36,1441,534,1809,500,2.1793,185700
-116.91,32.82,14,1978,424,1085,387,3.8073,170100
-117.15,32.76,40,1809,474,826,456,2.6518,179800
-122.44,37.66,36,1447,276,799,275,4.7639,265600
-120.6,37.36,27,2521,484,1307,456,3.0911,86900
-118.43,34.28,27,862,280,1243,267,2.3724,154200
-120.97,38.91,7,4341,716,1978,682,4.8311,172200
-118.44,33.98,21,18132,5419,7431,4930,5.3359,500001
-117.31,34.03,9,1199,187,629,207,5.7393,151600
-118.32,33.84,42,1486,420,897,377,1.6228,376100
-122.33,37.95,42,1627,336,848,316,3.7708,144600
-120.95,39.93,26,2023,385,922,365,2.8125,83500
-118.45,34.02,45,1230,201,565,219,6.3521,493400
-120.2,34.63,14,2647,515,1487,488,4.4519,227900
-121.29,37.96,52,888,324,630,258,1.2411,112500
-122.42,40.57,10,7949,1309,3176,1163,4.1099,120100
-121.17,38.68,37,1252,267,686,256,3,121900
-118.18,33.74,30,5915,1750,2136,1503,4.0968,310000
-118.43,34.21,26,2867,671,1955,640,4.125,226500
-118.06,33.99,45,1471,255,670,250,4.5478,188000
-117.85,33.89,24,3326,503,1616,494,5.7457,240600
-119.79,34.4,20,3104,415,1061,380,9.6885,500001
-122.83,38.89,11,640,134,268,90,3.4514,100000
-117.14,33.07,12,9302,1603,4074,1504,4.3513,199600
-118.41,34.03,26,4376,1394,2435,1250,2.8418,327300
-117.99,34.18,38,2981,432,1063,437,6.5254,365000
-119.29,34.28,38,2387,748,1537,741,2.3147,192500
-115.52,32.98,21,1302,327,1244,316,2.2054,66400
-118.2,34.12,44,1565,398,1500,407,2.8125,155600
-118.31,34.06,52,2124,756,1920,756,2.1435,328900
-118.45,34.03,39,1657,402,931,363,3.7813,336300
-121.95,37.54,29,3517,645,1724,585,4.6641,248900
-119.57,36.1,16,1461,400,1201,384,1.5727,54800
-117.88,33.84,33,1526,237,906,245,5.1782,225000
-118.22,33.98,18,1781,765,1913,702,1.2059,255000
-116.94,34.4,20,6541,1401,2631,980,2.1339,78500
-118.3,34.26,40,1065,214,605,183,4.1964,185900
-117.9,33.88,35,2062,353,991,357,5.2897,230400
-117.37,33.97,38,1156,241,877,200,1.4514,79900
-121.59,38.69,32,541,82,229,98,8.0379,383300
-119.04,35.32,20,37,11,34,8,1.2,50000
-121.85,39.72,18,7272,1559,5022,1524,1.6911,98800
-121.36,38.56,17,6225,938,3064,947,5.2881,138000
-117.82,33.79,26,2641,633,3657,617,4.1339,222300
-118.15,33.91,35,574,116,610,147,3.3182,133300
-118.43,33.87,41,847,173,344,170,6.822,500001
-121.83,37.99,18,2741,449,1507,460,4.7566,142500
-117.58,33.85,6,16431,2640,8222,2553,5.2861,195100
-118.13,33.84,46,2439,429,944,374,4.2841,312400
-118.3,33.94,36,2041,531,1390,464,2.0114,99300
-118.09,34.12,38,1713,285,779,286,5.6152,359900
-118.45,37.25,20,1468,283,721,270,3.0817,118800
-118.12,34.18,44,2357,342,891,337,6.3467,352700
-117.86,33.62,17,2975,371,1247,398,10.1989,500001
-122.01,37.94,23,3741,501,1339,499,6.7061,322300
-118.46,34.18,27,2582,719,2038,718,3.0877,174200
-118.3,34.06,23,2512,1203,3720,1118,1.7896,322200
-117.13,32.98,5,2276,311,1158,317,6.4321,271900
-114.73,33.43,24,796,243,227,139,0.8964,59200
-117.91,34.06,29,3250,521,1382,513,5.112,218300
-117.71,33.54,15,2460,368,962,320,7.3878,318300
-117.95,33.97,33,1113,145,424,137,8.3474,500001
-116.8,32.8,11,3874,565,1672,546,6.1481,274600
-119.28,36.54,33,1470,330,1222,301,1.8163,57400
-121.94,37.34,42,2174,420,1304,464,3.1429,286500
-117.64,34.12,18,3605,534,1682,480,5.8407,202900
-122.42,37.79,52,2511,895,1202,804,2.6607,87500
-118.04,33.8,33,2685,466,1359,476,5.0261,245100
-123.24,38.7,38,1460,311,569,176,2.7171,131300
-114.68,33.49,20,1491,360,1135,303,1.6395,44400
-118.31,33.74,22,5042,974,2260,935,4.3472,351200
-121.97,38.34,16,2331,450,1074,400,4.0329,126800
-118.5,34.21,35,1668,332,807,311,4.5125,200300
